,RM02/0001,RM02/0002,Year,Month,Time,Group Description,Average_price,PNGASEUUSDM_1,Electricity_1,PNGASEUUSDM_2,Electricity_2,PNGASEUUSDM_3,Electricity_3,PNGASEUUSDM_4,Electricity_4,PNGASEUUSDM_5,Electricity_5,PNGASEUUSDM_6,Electricity_6,PNGASEUUSDM_7,Electricity_7,PNGASEUUSDM_8,Electricity_8,PNGASEUUSDM_9,Electricity_9,PNGASEUUSDM_10,Electricity_10,PNGASEUUSDM_11,Electricity_11,PNGASEUUSDM_12,Electricity_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
79,True,False,2018,4,2018-04-30,alkalis,0.31074319264101136,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,6.04060639329964,35.6,5.53605864288667,32.43,5.09602758292347,34.86,4.98381825297843,33.51,5.07717077404447,32.56,5.03512731388889,38.91,0.31777428767454513,0.3217724967861436,0.32394952153750983,0.3028264484569865,0.2836705457215755,0.27409350196570864,0.23074199840971385,0.24306181365568094,0.2242112743088448,0.20829574592111388,0.20302419957150653,0.20622540366613257
80,False,True,2018,5,2018-05-31,alkalis,0.45397201083333333,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,6.04060639329964,35.6,5.53605864288667,32.43,5.09602758292347,34.86,4.98381825297843,33.51,5.07717077404447,32.56,0.393887868,0.36740277875,0.36015277875,0.393316349,0.36100720785714285,0.325,0.41401261375000004,0.33402034357142857,0.364609835,0.40210345,0.3516904008333333,0.398316349
81,True,False,2018,5,2018-05-31,alkalis,0.3066258874519834,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,6.04060639329964,35.6,5.53605864288667,32.43,5.09602758292347,34.86,4.98381825297843,33.51,5.07717077404447,32.56,0.31074319264101136,0.31777428767454513,0.3217724967861436,0.32394952153750983,0.3028264484569865,0.2836705457215755,0.27409350196570864,0.23074199840971385,0.24306181365568094,0.2242112743088448,0.20829574592111388,0.20302419957150653
82,False,True,2018,6,2018-06-30,alkalis,0.42826851916666664,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,6.04060639329964,35.6,5.53605864288667,32.43,5.09602758292347,34.86,4.98381825297843,33.51,0.45397201083333333,0.393887868,0.36740277875,0.36015277875,0.393316349,0.36100720785714285,0.325,0.41401261375000004,0.33402034357142857,0.364609835,0.40210345,0.3516904008333333
83,True,False,2018,6,2018-06-30,alkalis,0.306469668438484,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,6.04060639329964,35.6,5.53605864288667,32.43,5.09602758292347,34.86,4.98381825297843,33.51,0.3066258874519834,0.31074319264101136,0.31777428767454513,0.3217724967861436,0.32394952153750983,0.3028264484569865,0.2836705457215755,0.27409350196570864,0.23074199840971385,0.24306181365568094,0.2242112743088448,0.20829574592111388
84,False,True,2018,7,2018-07-31,alkalis,0.49430534416666666,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,6.04060639329964,35.6,5.53605864288667,32.43,5.09602758292347,34.86,0.42826851916666664,0.45397201083333333,0.393887868,0.36740277875,0.36015277875,0.393316349,0.36100720785714285,0.325,0.41401261375000004,0.33402034357142857,0.364609835,0.40210345
85,True,False,2018,7,2018-07-31,alkalis,0.3081947013880884,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,6.04060639329964,35.6,5.53605864288667,32.43,5.09602758292347,34.86,0.306469668438484,0.3066258874519834,0.31074319264101136,0.31777428767454513,0.3217724967861436,0.32394952153750983,0.3028264484569865,0.2836705457215755,0.27409350196570864,0.23074199840971385,0.24306181365568094,0.2242112743088448
86,False,True,2018,8,2018-08-31,alkalis,0.5026929256000001,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,6.04060639329964,35.6,5.53605864288667,32.43,0.49430534416666666,0.42826851916666664,0.45397201083333333,0.393887868,0.36740277875,0.36015277875,0.393316349,0.36100720785714285,0.325,0.41401261375000004,0.33402034357142857,0.364609835
87,True,False,2018,8,2018-08-31,alkalis,0.29115014321961397,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,6.04060639329964,35.6,5.53605864288667,32.43,0.3081947013880884,0.306469668438484,0.3066258874519834,0.31074319264101136,0.31777428767454513,0.3217724967861436,0.32394952153750983,0.3028264484569865,0.2836705457215755,0.27409350196570864,0.23074199840971385,0.24306181365568094
88,False,True,2018,9,2018-09-30,alkalis,0.5129475963333333,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,6.04060639329964,35.6,0.5026929256000001,0.49430534416666666,0.42826851916666664,0.45397201083333333,0.393887868,0.36740277875,0.36015277875,0.393316349,0.36100720785714285,0.325,0.41401261375000004,0.33402034357142857
89,True,False,2018,9,2018-09-30,alkalis,0.2984288248875338,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,6.04060639329964,35.6,0.29115014321961397,0.3081947013880884,0.306469668438484,0.3066258874519834,0.31074319264101136,0.31777428767454513,0.3217724967861436,0.32394952153750983,0.3028264484569865,0.2836705457215755,0.27409350196570864,0.23074199840971385
90,False,True,2018,10,2018-10-31,alkalis,0.5475371156000001,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,0.5129475963333333,0.5026929256000001,0.49430534416666666,0.42826851916666664,0.45397201083333333,0.393887868,0.36740277875,0.36015277875,0.393316349,0.36100720785714285,0.325,0.41401261375000004
91,True,False,2018,10,2018-10-31,alkalis,0.30333111427340703,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,5.8925193535705,43.73,0.2984288248875338,0.29115014321961397,0.3081947013880884,0.306469668438484,0.3066258874519834,0.31074319264101136,0.31777428767454513,0.3217724967861436,0.32394952153750983,0.3028264484569865,0.2836705457215755,0.27409350196570864
92,False,True,2018,11,2018-11-30,alkalis,0.5051019684,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,0.5475371156000001,0.5129475963333333,0.5026929256000001,0.49430534416666666,0.42826851916666664,0.45397201083333333,0.393887868,0.36740277875,0.36015277875,0.393316349,0.36100720785714285,0.325
93,True,False,2018,11,2018-11-30,alkalis,0.29399677596486373,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,6.73403752405179,57.07,0.30333111427340703,0.2984288248875338,0.29115014321961397,0.3081947013880884,0.306469668438484,0.3066258874519834,0.31074319264101136,0.31777428767454513,0.3217724967861436,0.32394952153750983,0.3028264484569865,0.2836705457215755
94,False,True,2018,12,2018-12-27,alkalis,0.5274552375,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,0.5051019684,0.5475371156000001,0.5129475963333333,0.5026929256000001,0.49430534416666666,0.42826851916666664,0.45397201083333333,0.393887868,0.36740277875,0.36015277875,0.393316349,0.36100720785714285
95,True,False,2018,12,2018-12-31,alkalis,0.2926659437382571,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,7.20979162558986,56.42,0.29399677596486373,0.30333111427340703,0.2984288248875338,0.29115014321961397,0.3081947013880884,0.306469668438484,0.3066258874519834,0.31074319264101136,0.31777428767454513,0.3217724967861436,0.32394952153750983,0.3028264484569865
96,False,True,2019,1,2019-01-31,alkalis,0.48705788825,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,0.5274552375,0.5051019684,0.5475371156000001,0.5129475963333333,0.5026929256000001,0.49430534416666666,0.42826851916666664,0.45397201083333333,0.393887868,0.36740277875,0.36015277875,0.393316349
97,True,False,2019,1,2019-01-31,alkalis,0.2936016547211871,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,6.6483033104452,58.38,0.2926659437382571,0.29399677596486373,0.30333111427340703,0.2984288248875338,0.29115014321961397,0.3081947013880884,0.306469668438484,0.3066258874519834,0.31074319264101136,0.31777428767454513,0.3217724967861436,0.32394952153750983
98,False,True,2019,2,2019-02-27,alkalis,0.551732314,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,0.48705788825,0.5274552375,0.5051019684,0.5475371156000001,0.5129475963333333,0.5026929256000001,0.49430534416666666,0.42826851916666664,0.45397201083333333,0.393887868,0.36740277875,0.36015277875
99,True,False,2019,2,2019-02-28,alkalis,0.29364725731269936,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,7.84103556202786,55.31,0.2936016547211871,0.2926659437382571,0.29399677596486373,0.30333111427340703,0.2984288248875338,0.29115014321961397,0.3081947013880884,0.306469668438484,0.3066258874519834,0.31074319264101136,0.31777428767454513,0.3217724967861436
100,False,True,2019,3,2019-03-27,alkalis,0.48303859216666667,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,0.551732314,0.48705788825,0.5274552375,0.5051019684,0.5475371156000001,0.5129475963333333,0.5026929256000001,0.49430534416666666,0.42826851916666664,0.45397201083333333,0.393887868,0.36740277875
101,True,False,2019,3,2019-03-31,alkalis,0.28878384389252953,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,8.53636130051361,42.08,0.29364725731269936,0.2936016547211871,0.2926659437382571,0.29399677596486373,0.30333111427340703,0.2984288248875338,0.29115014321961397,0.3081947013880884,0.306469668438484,0.3066258874519834,0.31074319264101136,0.31777428767454513
102,False,True,2019,4,2019-04-30,alkalis,0.4998034518922737,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,0.48303859216666667,0.551732314,0.48705788825,0.5274552375,0.5051019684,0.5475371156000001,0.5129475963333333,0.5026929256000001,0.49430534416666666,0.42826851916666664,0.45397201083333333,0.393887868
103,True,False,2019,4,2019-04-30,alkalis,0.27827976918726716,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,7.06473256709682,39.89,0.28878384389252953,0.29364725731269936,0.2936016547211871,0.2926659437382571,0.29399677596486373,0.30333111427340703,0.2984288248875338,0.29115014321961397,0.3081947013880884,0.306469668438484,0.3066258874519834,0.31074319264101136
104,False,True,2019,5,2019-05-31,alkalis,0.459959771,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,0.4998034518922737,0.48303859216666667,0.551732314,0.48705788825,0.5274552375,0.5051019684,0.5475371156000001,0.5129475963333333,0.5026929256000001,0.49430534416666666,0.42826851916666664,0.45397201083333333
105,True,False,2019,5,2019-05-31,alkalis,0.25610110229666294,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,7.46086307392455,36.2,0.27827976918726716,0.28878384389252953,0.29364725731269936,0.2936016547211871,0.2926659437382571,0.29399677596486373,0.30333111427340703,0.2984288248875338,0.29115014321961397,0.3081947013880884,0.306469668438484,0.3066258874519834
106,False,True,2019,6,2019-06-30,alkalis,0.470869095,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,0.459959771,0.4998034518922737,0.48303859216666667,0.551732314,0.48705788825,0.5274552375,0.5051019684,0.5475371156000001,0.5129475963333333,0.5026929256000001,0.49430534416666666,0.42826851916666664
107,True,False,2019,6,2019-06-30,alkalis,0.2525965689670984,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,7.50442301005288,44.5,0.25610110229666294,0.27827976918726716,0.28878384389252953,0.29364725731269936,0.2936016547211871,0.2926659437382571,0.29399677596486373,0.30333111427340703,0.2984288248875338,0.29115014321961397,0.3081947013880884,0.306469668438484
108,False,True,2019,7,2019-07-31,alkalis,0.4444751637412955,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,0.470869095,0.459959771,0.4998034518922737,0.48303859216666667,0.551732314,0.48705788825,0.5274552375,0.5051019684,0.5475371156000001,0.5129475963333333,0.5026929256000001,0.49430534416666666
109,True,False,2019,7,2019-07-31,alkalis,0.24743989452693668,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,7.62106268282328,49.36,0.2525965689670984,0.25610110229666294,0.27827976918726716,0.28878384389252953,0.29364725731269936,0.2936016547211871,0.2926659437382571,0.29399677596486373,0.30333111427340703,0.2984288248875338,0.29115014321961397,0.3081947013880884
110,False,True,2019,8,2019-08-30,alkalis,0.4508701583333334,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,0.4444751637412955,0.470869095,0.459959771,0.4998034518922737,0.48303859216666667,0.551732314,0.48705788825,0.5274552375,0.5051019684,0.5475371156000001,0.5129475963333333,0.5026929256000001
111,True,False,2019,8,2019-08-31,alkalis,0.23566579651743644,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,8.10411407925839,54.18,0.24743989452693668,0.2525965689670984,0.25610110229666294,0.27827976918726716,0.28878384389252953,0.29364725731269936,0.2936016547211871,0.2926659437382571,0.29399677596486373,0.30333111427340703,0.2984288248875338,0.29115014321961397
112,False,True,2019,9,2019-09-30,alkalis,0.4701806108333333,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,0.4508701583333334,0.4444751637412955,0.470869095,0.459959771,0.4998034518922737,0.48303859216666667,0.551732314,0.48705788825,0.5274552375,0.5051019684,0.5475371156000001,0.5129475963333333
113,True,False,2019,9,2019-09-30,alkalis,0.21555888817904306,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,9.51888018341773,69.08,0.23566579651743644,0.24743989452693668,0.2525965689670984,0.25610110229666294,0.27827976918726716,0.28878384389252953,0.29364725731269936,0.2936016547211871,0.2926659437382571,0.29399677596486373,0.30333111427340703,0.2984288248875338
114,False,True,2019,10,2019-10-31,alkalis,0.471319542,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,0.4701806108333333,0.4508701583333334,0.4444751637412955,0.470869095,0.459959771,0.4998034518922737,0.48303859216666667,0.551732314,0.48705788825,0.5274552375,0.5051019684,0.5475371156000001
115,True,False,2019,10,2019-10-31,alkalis,0.22030216717534198,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,8.59591459921168,79.88,0.21555888817904306,0.23566579651743644,0.24743989452693668,0.2525965689670984,0.25610110229666294,0.27827976918726716,0.28878384389252953,0.29364725731269936,0.2936016547211871,0.2926659437382571,0.29399677596486373,0.30333111427340703
116,False,True,2019,11,2019-11-30,alkalis,0.482144574,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,0.471319542,0.4701806108333333,0.4508701583333334,0.4444751637412955,0.470869095,0.459959771,0.4998034518922737,0.48303859216666667,0.551732314,0.48705788825,0.5274552375,0.5051019684
117,True,False,2019,11,2019-11-30,alkalis,0.22267714583585155,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,8.20449016673927,154.27,0.22030216717534198,0.21555888817904306,0.23566579651743644,0.24743989452693668,0.2525965689670984,0.25610110229666294,0.27827976918726716,0.28878384389252953,0.29364725731269936,0.2936016547211871,0.2926659437382571,0.29399677596486373
118,False,True,2019,12,2019-12-18,alkalis,0.40235461999999994,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,0.482144574,0.471319542,0.4701806108333333,0.4508701583333334,0.4444751637412955,0.470869095,0.459959771,0.4998034518922737,0.48303859216666667,0.551732314,0.48705788825,0.5274552375
119,True,False,2019,12,2019-12-31,alkalis,0.220449157819112,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,7.89294582141602,89.86,0.22267714583585155,0.22030216717534198,0.21555888817904306,0.23566579651743644,0.24743989452693668,0.2525965689670984,0.25610110229666294,0.27827976918726716,0.28878384389252953,0.29364725731269936,0.2936016547211871,0.2926659437382571
120,False,True,2020,1,2020-01-31,alkalis,0.4865010487142857,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,0.40235461999999994,0.482144574,0.471319542,0.4701806108333333,0.4508701583333334,0.4444751637412955,0.470869095,0.459959771,0.4998034518922737,0.48303859216666667,0.551732314,0.48705788825
121,True,False,2020,1,2020-01-31,alkalis,0.21657021448874128,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,7.16106495279494,92.01,0.220449157819112,0.22267714583585155,0.22030216717534198,0.21555888817904306,0.23566579651743644,0.24743989452693668,0.2525965689670984,0.25610110229666294,0.27827976918726716,0.28878384389252953,0.29364725731269936,0.2936016547211871
122,False,True,2020,2,2020-02-29,alkalis,0.47463502312499994,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,0.4865010487142857,0.40235461999999994,0.482144574,0.471319542,0.4701806108333333,0.4508701583333334,0.4444751637412955,0.470869095,0.459959771,0.4998034518922737,0.48303859216666667,0.551732314
123,True,False,2020,2,2020-02-29,alkalis,0.18981234058315796,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,5.98633856004478,77.19,0.21657021448874128,0.220449157819112,0.22267714583585155,0.22030216717534198,0.21555888817904306,0.23566579651743644,0.24743989452693668,0.2525965689670984,0.25610110229666294,0.27827976918726716,0.28878384389252953,0.29364725731269936
124,False,True,2020,3,2020-03-31,alkalis,0.4696855591428571,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,0.47463502312499994,0.4865010487142857,0.40235461999999994,0.482144574,0.471319542,0.4701806108333333,0.4508701583333334,0.4444751637412955,0.470869095,0.459959771,0.4998034518922737,0.48303859216666667
125,True,False,2020,3,2020-03-31,alkalis,0.18637359560520933,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,5.19718007325235,53.45,0.18981234058315796,0.21657021448874128,0.220449157819112,0.22267714583585155,0.22030216717534198,0.21555888817904306,0.23566579651743644,0.24743989452693668,0.2525965689670984,0.25610110229666294,0.27827976918726716,0.28878384389252953
126,False,True,2020,4,2020-04-30,alkalis,0.42966376224999997,2.78982367083096,35.49,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,0.4696855591428571,0.47463502312499994,0.4865010487142857,0.40235461999999994,0.482144574,0.471319542,0.4701806108333333,0.4508701583333334,0.4444751637412955,0.470869095,0.459959771,0.4998034518922737
127,True,False,2020,4,2020-04-30,alkalis,0.19973198600139436,2.78982367083096,35.49,2.99547720316124,46.73,3.62626971086415,53.7,4.24354874414172,50.99,4.78101952320268,54.86,3.33972424571811,44.3,3.08680458622908,42.16,3.27019667685218,36.8,3.59594390863893,38.9,3.4830359995733,42.17,4.36018288772047,40.75,4.95324985018727,44.12,0.18637359560520933,0.18981234058315796,0.21657021448874128,0.220449157819112,0.22267714583585155,0.22030216717534198,0.21555888817904306,0.23566579651743644,0.24743989452693668,0.2525965689670984,0.25610110229666294,0.27827976918726716
