,RM10/0001,RM10/0002,Year,Month,Time,Group Description,Average_price,PNGASEUUSDM_1,PPOILUSDM_1,Electricity_1,PNGASEUUSDM_2,PPOILUSDM_2,Electricity_2,PNGASEUUSDM_3,PPOILUSDM_3,Electricity_3,PNGASEUUSDM_4,PPOILUSDM_4,Electricity_4,PNGASEUUSDM_5,PPOILUSDM_5,Electricity_5,PNGASEUUSDM_6,PPOILUSDM_6,Electricity_6,PNGASEUUSDM_7,PPOILUSDM_7,Electricity_7,PNGASEUUSDM_8,PPOILUSDM_8,Electricity_8,PNGASEUUSDM_9,PPOILUSDM_9,Electricity_9,PNGASEUUSDM_10,PPOILUSDM_10,Electricity_10,PNGASEUUSDM_11,PPOILUSDM_11,Electricity_11,PNGASEUUSDM_12,PPOILUSDM_12,Electricity_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
107,False,True,2023,12,2023-12-29,anionic surfactant,2.484427356436,13.7143156689919,795.987930507008,115.07,13.3888428096431,767.48133500497,101.92,11.4279301571713,790.712155888081,89.17,10.7174212998315,823.608174534713,96.46,9.61171913597307,844.977016726366,87.58,10.2937316953891,769.098476597759,101.31,9.9700489133516,834.628551223305,111.39,13.6839872631252,934.809681844592,124.86,13.8704403696801,910.155527014026,146.76,16.7372591811588,902.161131806761,243.88,19.886186930695,903.28692399913,364.42,35.3687312140632,887.10700458863,311.82,1.7874315031428571,1.77165432875,1.8188964928333335,1.91713577748,1.8628693675,2.0453269965833334,1.8864285714285713,2.1028415958333335,2.2676050042857145,2.1749625870000004,2.5448810411500005,2.366141004
125,True,False,2016,1,2016-01-19,anionic surfactant,0.48,5.81,520.602567605653,48.38,5.87,503.163620012229,49.75,6.01,530.246639789742,49.48,6.49,483.487307650792,53.37,6.66,484.677591320546,38.8,6.68,575.682129641201,35.35,7.3,606.404488474595,41.41,7.37,601.396540199212,42.56,7.39,591.787920473602,45.3,9.29,607.654865340564,43.95,9.29,634.378125181584,52.31,9.5,641.597233169228,56.88,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.48,0.48,0.48,0.4799999999999999,0.48,0.48,0.49095,0.48
126,True,False,2016,2,2016-02-29,anionic surfactant,0.48,5.09,531.619442572607,41.42,5.81,520.602567605653,48.38,5.87,503.163620012229,49.75,6.01,530.246639789742,49.48,6.49,483.487307650792,53.37,6.66,484.677591320546,38.8,6.68,575.682129641201,35.35,7.3,606.404488474595,41.41,7.37,601.396540199212,42.56,7.39,591.787920473602,45.3,9.29,607.654865340564,43.95,9.29,634.378125181584,52.31,0.48,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.48,0.48,0.48,0.4799999999999999,0.48,0.48,0.49095
128,True,False,2016,4,2016-04-30,anionic surfactant,0.48,4.09,633.067782763729,28.95,4.79,595.900683226908,38.14,5.09,531.619442572607,41.42,5.81,520.602567605653,48.38,5.87,503.163620012229,49.75,6.01,530.246639789742,49.48,6.49,483.487307650792,53.37,6.66,484.677591320546,38.8,6.68,575.682129641201,35.35,7.3,606.404488474595,41.41,7.37,601.396540199212,42.56,7.39,591.787920473602,45.3,0.48,0.48,0.48,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.48,0.48,0.48,0.4799999999999999,0.48
129,True,False,2016,5,2016-05-31,anionic surfactant,0.5440503323836656,4.02,680.375486749158,25.25,4.09,633.067782763729,28.95,4.79,595.900683226908,38.14,5.09,531.619442572607,41.42,5.81,520.602567605653,48.38,5.87,503.163620012229,49.75,6.01,530.246639789742,49.48,6.49,483.487307650792,53.37,6.66,484.677591320546,38.8,6.68,575.682129641201,35.35,7.3,606.404488474595,41.41,7.37,601.396540199212,42.56,0.48,0.48,0.48,0.48,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.48,0.48,0.48,0.4799999999999999
130,True,False,2016,6,2016-06-30,anionic surfactant,0.5018992484257566,3.99,644.564789449039,23.64,4.02,680.375486749158,25.25,4.09,633.067782763729,28.95,4.79,595.900683226908,38.14,5.09,531.619442572607,41.42,5.81,520.602567605653,48.38,5.87,503.163620012229,49.75,6.01,530.246639789742,49.48,6.49,483.487307650792,53.37,6.66,484.677591320546,38.8,6.68,575.682129641201,35.35,7.3,606.404488474595,41.41,0.5440503323836656,0.48,0.48,0.48,0.48,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.48,0.48,0.48
131,True,False,2016,7,2016-07-20,anionic surfactant,0.48,4.04,618.453034128718,24.61,3.99,644.564789449039,23.64,4.02,680.375486749158,25.25,4.09,633.067782763729,28.95,4.79,595.900683226908,38.14,5.09,531.619442572607,41.42,5.81,520.602567605653,48.38,5.87,503.163620012229,49.75,6.01,530.246639789742,49.48,6.49,483.487307650792,53.37,6.66,484.677591320546,38.8,6.68,575.682129641201,35.35,0.5018992484257566,0.5440503323836656,0.48,0.48,0.48,0.48,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.48,0.48
132,True,False,2016,8,2016-08-31,anionic surfactant,0.49095,4.3,584.190132904984,26.04,4.04,618.453034128718,24.61,3.99,644.564789449039,23.64,4.02,680.375486749158,25.25,4.09,633.067782763729,28.95,4.79,595.900683226908,38.14,5.09,531.619442572607,41.42,5.81,520.602567605653,48.38,5.87,503.163620012229,49.75,6.01,530.246639789742,49.48,6.49,483.487307650792,53.37,6.66,484.677591320546,38.8,0.48,0.5018992484257566,0.5440503323836656,0.48,0.48,0.48,0.48,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.4799999999999999,0.48
134,True,False,2016,10,2016-10-31,anionic surfactant,0.54,3.96,692.406658440732,33.32,4.25,664.377119626144,26.62,4.3,584.190132904984,26.04,4.04,618.453034128718,24.61,3.99,644.564789449039,23.64,4.02,680.375486749158,25.25,4.09,633.067782763729,28.95,4.79,595.900683226908,38.14,5.09,531.619442572607,41.42,5.81,520.602567605653,48.38,5.87,503.163620012229,49.75,6.01,530.246639789742,49.48,0.5019,0.49095,0.48,0.5018992484257566,0.5440503323836656,0.48,0.48,0.48,0.48,0.4799999999999999,0.4799999999999999,0.4799999999999999
135,True,False,2016,11,2016-11-30,anionic surfactant,0.6377190371924797,4.01,651.448642642048,35.49,3.96,692.406658440732,33.32,4.25,664.377119626144,26.62,4.3,584.190132904984,26.04,4.04,618.453034128718,24.61,3.99,644.564789449039,23.64,4.02,680.375486749158,25.25,4.09,633.067782763729,28.95,4.79,595.900683226908,38.14,5.09,531.619442572607,41.42,5.81,520.602567605653,48.38,5.87,503.163620012229,49.75,0.54,0.5019,0.49095,0.48,0.5018992484257566,0.5440503323836656,0.48,0.48,0.48,0.48,0.4799999999999999,0.4799999999999999
136,True,False,2016,12,2016-12-31,anionic surfactant,0.5776,4.54,669.99758823287,49.21,4.01,651.448642642048,35.49,3.96,692.406658440732,33.32,4.25,664.377119626144,26.62,4.3,584.190132904984,26.04,4.04,618.453034128718,24.61,3.99,644.564789449039,23.64,4.02,680.375486749158,25.25,4.09,633.067782763729,28.95,4.79,595.900683226908,38.14,5.09,531.619442572607,41.42,5.81,520.602567605653,48.38,0.6377190371924797,0.54,0.5019,0.49095,0.48,0.5018992484257566,0.5440503323836656,0.48,0.48,0.48,0.48,0.4799999999999999
138,True,False,2017,2,2017-02-28,anionic surfactant,0.6093483643333333,6.27813985858586,726.488555994266,64.31,5.16,711.756236551718,71.85,4.54,669.99758823287,49.21,4.01,651.448642642048,35.49,3.96,692.406658440732,33.32,4.25,664.377119626144,26.62,4.3,584.190132904984,26.04,4.04,618.453034128718,24.61,3.99,644.564789449039,23.64,4.02,680.375486749158,25.25,4.09,633.067782763729,28.95,4.79,595.900683226908,38.14,0.5963999999999999,0.5776,0.6377190371924797,0.54,0.5019,0.49095,0.48,0.5018992484257566,0.5440503323836656,0.48,0.48,0.48
139,True,False,2017,3,2017-03-30,anionic surfactant,0.7233636466666667,6.10029830555555,706.793595646491,49.1,6.27813985858586,726.488555994266,64.31,5.16,711.756236551718,71.85,4.54,669.99758823287,49.21,4.01,651.448642642048,35.49,3.96,692.406658440732,33.32,4.25,664.377119626144,26.62,4.3,584.190132904984,26.04,4.04,618.453034128718,24.61,3.99,644.564789449039,23.64,4.02,680.375486749158,25.25,4.09,633.067782763729,28.95,0.6093483643333333,0.5963999999999999,0.5776,0.6377190371924797,0.54,0.5019,0.49095,0.48,0.5018992484257566,0.5440503323836656,0.48,0.48
140,True,False,2017,4,2017-04-30,anionic surfactant,0.6567548642843892,4.94502034782608,663.299519382585,46.83,6.10029830555555,706.793595646491,49.1,6.27813985858586,726.488555994266,64.31,5.16,711.756236551718,71.85,4.54,669.99758823287,49.21,4.01,651.448642642048,35.49,3.96,692.406658440732,33.32,4.25,664.377119626144,26.62,4.3,584.190132904984,26.04,4.04,618.453034128718,24.61,3.99,644.564789449039,23.64,4.02,680.375486749158,25.25,0.7233636466666667,0.6093483643333333,0.5963999999999999,0.5776,0.6377190371924797,0.54,0.5019,0.49095,0.48,0.5018992484257566,0.5440503323836656,0.48
141,True,False,2017,5,2017-05-23,anionic surfactant,0.5808,5.03512731388889,623.207664785016,38.91,4.94502034782608,663.299519382585,46.83,6.10029830555555,706.793595646491,49.1,6.27813985858586,726.488555994266,64.31,5.16,711.756236551718,71.85,4.54,669.99758823287,49.21,4.01,651.448642642048,35.49,3.96,692.406658440732,33.32,4.25,664.377119626144,26.62,4.3,584.190132904984,26.04,4.04,618.453034128718,24.61,3.99,644.564789449039,23.64,0.6567548642843892,0.7233636466666667,0.6093483643333333,0.5963999999999999,0.5776,0.6377190371924797,0.54,0.5019,0.49095,0.48,0.5018992484257566,0.5440503323836656
142,True,False,2017,6,2017-06-30,anionic surfactant,0.5313199686666666,5.07717077404447,655.510616305257,32.56,5.03512731388889,623.207664785016,38.91,4.94502034782608,663.299519382585,46.83,6.10029830555555,706.793595646491,49.1,6.27813985858586,726.488555994266,64.31,5.16,711.756236551718,71.85,4.54,669.99758823287,49.21,4.01,651.448642642048,35.49,3.96,692.406658440732,33.32,4.25,664.377119626144,26.62,4.3,584.190132904984,26.04,4.04,618.453034128718,24.61,0.5808,0.6567548642843892,0.7233636466666667,0.6093483643333333,0.5963999999999999,0.5776,0.6377190371924797,0.54,0.5019,0.49095,0.48,0.5018992484257566
143,True,False,2017,7,2017-07-28,anionic surfactant,0.54,4.98381825297843,621.181586939107,33.51,5.07717077404447,655.510616305257,32.56,5.03512731388889,623.207664785016,38.91,4.94502034782608,663.299519382585,46.83,6.10029830555555,706.793595646491,49.1,6.27813985858586,726.488555994266,64.31,5.16,711.756236551718,71.85,4.54,669.99758823287,49.21,4.01,651.448642642048,35.49,3.96,692.406658440732,33.32,4.25,664.377119626144,26.62,4.3,584.190132904984,26.04,0.5313199686666666,0.5808,0.6567548642843892,0.7233636466666667,0.6093483643333333,0.5963999999999999,0.5776,0.6377190371924797,0.54,0.5019,0.49095,0.48
144,True,False,2017,8,2017-08-10,anionic surfactant,0.53521967,5.09602758292347,617.158220835306,34.86,4.98381825297843,621.181586939107,33.51,5.07717077404447,655.510616305257,32.56,5.03512731388889,623.207664785016,38.91,4.94502034782608,663.299519382585,46.83,6.10029830555555,706.793595646491,49.1,6.27813985858586,726.488555994266,64.31,5.16,711.756236551718,71.85,4.54,669.99758823287,49.21,4.01,651.448642642048,35.49,3.96,692.406658440732,33.32,4.25,664.377119626144,26.62,0.54,0.5313199686666666,0.5808,0.6567548642843892,0.7233636466666667,0.6093483643333333,0.5963999999999999,0.5776,0.6377190371924797,0.54,0.5019,0.49095
145,True,False,2017,9,2017-09-18,anionic surfactant,0.5853821859999999,5.53605864288667,621.819465680048,32.43,5.09602758292347,617.158220835306,34.86,4.98381825297843,621.181586939107,33.51,5.07717077404447,655.510616305257,32.56,5.03512731388889,623.207664785016,38.91,4.94502034782608,663.299519382585,46.83,6.10029830555555,706.793595646491,49.1,6.27813985858586,726.488555994266,64.31,5.16,711.756236551718,71.85,4.54,669.99758823287,49.21,4.01,651.448642642048,35.49,3.96,692.406658440732,33.32,0.53521967,0.54,0.5313199686666666,0.5808,0.6567548642843892,0.7233636466666667,0.6093483643333333,0.5963999999999999,0.5776,0.6377190371924797,0.54,0.5019
146,True,False,2017,10,2017-10-17,anionic surfactant,0.5519400405,6.04060639329964,661.631565157988,35.6,5.53605864288667,621.819465680048,32.43,5.09602758292347,617.158220835306,34.86,4.98381825297843,621.181586939107,33.51,5.07717077404447,655.510616305257,32.56,5.03512731388889,623.207664785016,38.91,4.94502034782608,663.299519382585,46.83,6.10029830555555,706.793595646491,49.1,6.27813985858586,726.488555994266,64.31,5.16,711.756236551718,71.85,4.54,669.99758823287,49.21,4.01,651.448642642048,35.49,0.5853821859999999,0.53521967,0.54,0.5313199686666666,0.5808,0.6567548642843892,0.7233636466666667,0.6093483643333333,0.5963999999999999,0.5776,0.6377190371924797,0.54
147,True,False,2017,11,2017-11-21,anionic surfactant,0.5399999999999999,5.8925193535705,648.161663544148,43.73,6.04060639329964,661.631565157988,35.6,5.53605864288667,621.819465680048,32.43,5.09602758292347,617.158220835306,34.86,4.98381825297843,621.181586939107,33.51,5.07717077404447,655.510616305257,32.56,5.03512731388889,623.207664785016,38.91,4.94502034782608,663.299519382585,46.83,6.10029830555555,706.793595646491,49.1,6.27813985858586,726.488555994266,64.31,5.16,711.756236551718,71.85,4.54,669.99758823287,49.21,0.5519400405,0.5853821859999999,0.53521967,0.54,0.5313199686666666,0.5808,0.6567548642843892,0.7233636466666667,0.6093483643333333,0.5963999999999999,0.5776,0.6377190371924797
148,True,False,2017,12,2017-12-28,anionic surfactant,0.6403601839576294,6.73403752405179,635.563806500635,57.07,5.8925193535705,648.161663544148,43.73,6.04060639329964,661.631565157988,35.6,5.53605864288667,621.819465680048,32.43,5.09602758292347,617.158220835306,34.86,4.98381825297843,621.181586939107,33.51,5.07717077404447,655.510616305257,32.56,5.03512731388889,623.207664785016,38.91,4.94502034782608,663.299519382585,46.83,6.10029830555555,706.793595646491,49.1,6.27813985858586,726.488555994266,64.31,5.16,711.756236551718,71.85,0.5399999999999999,0.5519400405,0.5853821859999999,0.53521967,0.54,0.5313199686666666,0.5808,0.6567548642843892,0.7233636466666667,0.6093483643333333,0.5963999999999999,0.5776
149,True,False,2018,1,2018-01-31,anionic surfactant,0.6572835300000001,7.20979162558986,592.797796439949,56.42,6.73403752405179,635.563806500635,57.07,5.8925193535705,648.161663544148,43.73,6.04060639329964,661.631565157988,35.6,5.53605864288667,621.819465680048,32.43,5.09602758292347,617.158220835306,34.86,4.98381825297843,621.181586939107,33.51,5.07717077404447,655.510616305257,32.56,5.03512731388889,623.207664785016,38.91,4.94502034782608,663.299519382585,46.83,6.10029830555555,706.793595646491,49.1,6.27813985858586,726.488555994266,64.31,0.6403601839576294,0.5399999999999999,0.5519400405,0.5853821859999999,0.53521967,0.54,0.5313199686666666,0.5808,0.6567548642843892,0.7233636466666667,0.6093483643333333,0.5963999999999999
150,True,False,2018,2,2018-02-19,anionic surfactant,0.55828225,6.6483033104452,633.347501155855,58.38,7.20979162558986,592.797796439949,56.42,6.73403752405179,635.563806500635,57.07,5.8925193535705,648.161663544148,43.73,6.04060639329964,661.631565157988,35.6,5.53605864288667,621.819465680048,32.43,5.09602758292347,617.158220835306,34.86,4.98381825297843,621.181586939107,33.51,5.07717077404447,655.510616305257,32.56,5.03512731388889,623.207664785016,38.91,4.94502034782608,663.299519382585,46.83,6.10029830555555,706.793595646491,49.1,0.6572835300000001,0.6403601839576294,0.5399999999999999,0.5519400405,0.5853821859999999,0.53521967,0.54,0.5313199686666666,0.5808,0.6567548642843892,0.7233636466666667,0.6093483643333333
151,True,False,2018,3,2018-03-30,anionic surfactant,0.63255,7.84103556202786,642.943711013104,55.31,6.6483033104452,633.347501155855,58.38,7.20979162558986,592.797796439949,56.42,6.73403752405179,635.563806500635,57.07,5.8925193535705,648.161663544148,43.73,6.04060639329964,661.631565157988,35.6,5.53605864288667,621.819465680048,32.43,5.09602758292347,617.158220835306,34.86,4.98381825297843,621.181586939107,33.51,5.07717077404447,655.510616305257,32.56,5.03512731388889,623.207664785016,38.91,4.94502034782608,663.299519382585,46.83,0.55828225,0.6572835300000001,0.6403601839576294,0.5399999999999999,0.5519400405,0.5853821859999999,0.53521967,0.54,0.5313199686666666,0.5808,0.6567548642843892,0.7233636466666667
152,True,False,2018,4,2018-04-26,anionic surfactant,0.6387245053754745,8.53636130051361,624.308918836003,42.08,7.84103556202786,642.943711013104,55.31,6.6483033104452,633.347501155855,58.38,7.20979162558986,592.797796439949,56.42,6.73403752405179,635.563806500635,57.07,5.8925193535705,648.161663544148,43.73,6.04060639329964,661.631565157988,35.6,5.53605864288667,621.819465680048,32.43,5.09602758292347,617.158220835306,34.86,4.98381825297843,621.181586939107,33.51,5.07717077404447,655.510616305257,32.56,5.03512731388889,623.207664785016,38.91,0.63255,0.55828225,0.6572835300000001,0.6403601839576294,0.5399999999999999,0.5519400405,0.5853821859999999,0.53521967,0.54,0.5313199686666666,0.5808,0.6567548642843892
153,True,False,2018,5,2018-05-25,anionic surfactant,0.5461743955,7.06473256709682,618.000861676943,39.89,8.53636130051361,624.308918836003,42.08,7.84103556202786,642.943711013104,55.31,6.6483033104452,633.347501155855,58.38,7.20979162558986,592.797796439949,56.42,6.73403752405179,635.563806500635,57.07,5.8925193535705,648.161663544148,43.73,6.04060639329964,661.631565157988,35.6,5.53605864288667,621.819465680048,32.43,5.09602758292347,617.158220835306,34.86,4.98381825297843,621.181586939107,33.51,5.07717077404447,655.510616305257,32.56,0.6387245053754745,0.63255,0.55828225,0.6572835300000001,0.6403601839576294,0.5399999999999999,0.5519400405,0.5853821859999999,0.53521967,0.54,0.5313199686666666,0.5808
154,True,False,2018,6,2018-06-30,anionic surfactant,0.589360795,7.46086307392455,606.02164191076,36.2,7.06473256709682,618.000861676943,39.89,8.53636130051361,624.308918836003,42.08,7.84103556202786,642.943711013104,55.31,6.6483033104452,633.347501155855,58.38,7.20979162558986,592.797796439949,56.42,6.73403752405179,635.563806500635,57.07,5.8925193535705,648.161663544148,43.73,6.04060639329964,661.631565157988,35.6,5.53605864288667,621.819465680048,32.43,5.09602758292347,617.158220835306,34.86,4.98381825297843,621.181586939107,33.51,0.5461743955,0.6387245053754745,0.63255,0.55828225,0.6572835300000001,0.6403601839576294,0.5399999999999999,0.5519400405,0.5853821859999999,0.53521967,0.54,0.5313199686666666
155,True,False,2018,7,2018-07-31,anionic surfactant,0.519019926,7.50442301005288,582.897990498486,44.5,7.46086307392455,606.02164191076,36.2,7.06473256709682,618.000861676943,39.89,8.53636130051361,624.308918836003,42.08,7.84103556202786,642.943711013104,55.31,6.6483033104452,633.347501155855,58.38,7.20979162558986,592.797796439949,56.42,6.73403752405179,635.563806500635,57.07,5.8925193535705,648.161663544148,43.73,6.04060639329964,661.631565157988,35.6,5.53605864288667,621.819465680048,32.43,5.09602758292347,617.158220835306,34.86,0.589360795,0.5461743955,0.6387245053754745,0.63255,0.55828225,0.6572835300000001,0.6403601839576294,0.5399999999999999,0.5519400405,0.5853821859999999,0.53521967,0.54
156,True,False,2018,8,2018-08-20,anionic surfactant,0.4950000000000001,7.62106268282328,538.208165734094,49.36,7.50442301005288,582.897990498486,44.5,7.46086307392455,606.02164191076,36.2,7.06473256709682,618.000861676943,39.89,8.53636130051361,624.308918836003,42.08,7.84103556202786,642.943711013104,55.31,6.6483033104452,633.347501155855,58.38,7.20979162558986,592.797796439949,56.42,6.73403752405179,635.563806500635,57.07,5.8925193535705,648.161663544148,43.73,6.04060639329964,661.631565157988,35.6,5.53605864288667,621.819465680048,32.43,0.519019926,0.589360795,0.5461743955,0.6387245053754745,0.63255,0.55828225,0.6572835300000001,0.6403601839576294,0.5399999999999999,0.5519400405,0.5853821859999999,0.53521967
157,True,False,2018,9,2018-09-30,anionic surfactant,0.7291620427088134,8.10411407925839,534.352874709735,54.18,7.62106268282328,538.208165734094,49.36,7.50442301005288,582.897990498486,44.5,7.46086307392455,606.02164191076,36.2,7.06473256709682,618.000861676943,39.89,8.53636130051361,624.308918836003,42.08,7.84103556202786,642.943711013104,55.31,6.6483033104452,633.347501155855,58.38,7.20979162558986,592.797796439949,56.42,6.73403752405179,635.563806500635,57.07,5.8925193535705,648.161663544148,43.73,6.04060639329964,661.631565157988,35.6,0.4950000000000001,0.519019926,0.589360795,0.5461743955,0.6387245053754745,0.63255,0.55828225,0.6572835300000001,0.6403601839576294,0.5399999999999999,0.5519400405,0.5853821859999999
158,True,False,2018,10,2018-10-25,anionic surfactant,0.52434185925,9.51888018341773,524.853111692692,69.08,8.10411407925839,534.352874709735,54.18,7.62106268282328,538.208165734094,49.36,7.50442301005288,582.897990498486,44.5,7.46086307392455,606.02164191076,36.2,7.06473256709682,618.000861676943,39.89,8.53636130051361,624.308918836003,42.08,7.84103556202786,642.943711013104,55.31,6.6483033104452,633.347501155855,58.38,7.20979162558986,592.797796439949,56.42,6.73403752405179,635.563806500635,57.07,5.8925193535705,648.161663544148,43.73,0.7291620427088134,0.4950000000000001,0.519019926,0.589360795,0.5461743955,0.6387245053754745,0.63255,0.55828225,0.6572835300000001,0.6403601839576294,0.5399999999999999,0.5519400405
159,True,False,2018,11,2018-11-30,anionic surfactant,0.5832788987499999,8.59591459921168,506.85604169469,79.88,9.51888018341773,524.853111692692,69.08,8.10411407925839,534.352874709735,54.18,7.62106268282328,538.208165734094,49.36,7.50442301005288,582.897990498486,44.5,7.46086307392455,606.02164191076,36.2,7.06473256709682,618.000861676943,39.89,8.53636130051361,624.308918836003,42.08,7.84103556202786,642.943711013104,55.31,6.6483033104452,633.347501155855,58.38,7.20979162558986,592.797796439949,56.42,6.73403752405179,635.563806500635,57.07,0.52434185925,0.7291620427088134,0.4950000000000001,0.519019926,0.589360795,0.5461743955,0.6387245053754745,0.63255,0.55828225,0.6572835300000001,0.6403601839576294,0.5399999999999999
160,True,False,2018,12,2018-12-10,anionic surfactant,0.495616477,8.20449016673927,444.079833274839,154.27,8.59591459921168,506.85604169469,79.88,9.51888018341773,524.853111692692,69.08,8.10411407925839,534.352874709735,54.18,7.62106268282328,538.208165734094,49.36,7.50442301005288,582.897990498486,44.5,7.46086307392455,606.02164191076,36.2,7.06473256709682,618.000861676943,39.89,8.53636130051361,624.308918836003,42.08,7.84103556202786,642.943711013104,55.31,6.6483033104452,633.347501155855,58.38,7.20979162558986,592.797796439949,56.42,0.5832788987499999,0.52434185925,0.7291620427088134,0.4950000000000001,0.519019926,0.589360795,0.5461743955,0.6387245053754745,0.63255,0.55828225,0.6572835300000001,0.6403601839576294
161,True,False,2019,1,2019-01-31,anionic surfactant,0.5359498876,7.89294582141602,462.438918474042,89.86,8.20449016673927,444.079833274839,154.27,8.59591459921168,506.85604169469,79.88,9.51888018341773,524.853111692692,69.08,8.10411407925839,534.352874709735,54.18,7.62106268282328,538.208165734094,49.36,7.50442301005288,582.897990498486,44.5,7.46086307392455,606.02164191076,36.2,7.06473256709682,618.000861676943,39.89,8.53636130051361,624.308918836003,42.08,7.84103556202786,642.943711013104,55.31,6.6483033104452,633.347501155855,58.38,0.495616477,0.5832788987499999,0.52434185925,0.7291620427088134,0.4950000000000001,0.519019926,0.589360795,0.5461743955,0.6387245053754745,0.63255,0.55828225,0.6572835300000001
162,True,False,2019,2,2019-02-28,anionic surfactant,0.5091717145,7.16106495279494,519.152943137988,92.01,7.89294582141602,462.438918474042,89.86,8.20449016673927,444.079833274839,154.27,8.59591459921168,506.85604169469,79.88,9.51888018341773,524.853111692692,69.08,8.10411407925839,534.352874709735,54.18,7.62106268282328,538.208165734094,49.36,7.50442301005288,582.897990498486,44.5,7.46086307392455,606.02164191076,36.2,7.06473256709682,618.000861676943,39.89,8.53636130051361,624.308918836003,42.08,7.84103556202786,642.943711013104,55.31,0.5359498876,0.495616477,0.5832788987499999,0.52434185925,0.7291620427088134,0.4950000000000001,0.519019926,0.589360795,0.5461743955,0.6387245053754745,0.63255,0.55828225
163,True,False,2019,3,2019-03-27,anionic surfactant,0.465672415,5.98633856004478,522.287898643095,77.19,7.16106495279494,519.152943137988,92.01,7.89294582141602,462.438918474042,89.86,8.20449016673927,444.079833274839,154.27,8.59591459921168,506.85604169469,79.88,9.51888018341773,524.853111692692,69.08,8.10411407925839,534.352874709735,54.18,7.62106268282328,538.208165734094,49.36,7.50442301005288,582.897990498486,44.5,7.46086307392455,606.02164191076,36.2,7.06473256709682,618.000861676943,39.89,8.53636130051361,624.308918836003,42.08,0.5091717145,0.5359498876,0.495616477,0.5832788987499999,0.52434185925,0.7291620427088134,0.4950000000000001,0.519019926,0.589360795,0.5461743955,0.6387245053754745,0.63255
164,True,False,2019,4,2019-04-26,anionic surfactant,0.49864176500000007,5.19718007325235,492.679439788188,53.45,5.98633856004478,522.287898643095,77.19,7.16106495279494,519.152943137988,92.01,7.89294582141602,462.438918474042,89.86,8.20449016673927,444.079833274839,154.27,8.59591459921168,506.85604169469,79.88,9.51888018341773,524.853111692692,69.08,8.10411407925839,534.352874709735,54.18,7.62106268282328,538.208165734094,49.36,7.50442301005288,582.897990498486,44.5,7.46086307392455,606.02164191076,36.2,7.06473256709682,618.000861676943,39.89,0.465672415,0.5091717145,0.5359498876,0.495616477,0.5832788987499999,0.52434185925,0.7291620427088134,0.4950000000000001,0.519019926,0.589360795,0.5461743955,0.6387245053754745
165,True,False,2019,5,2019-05-31,anionic surfactant,0.44091408225,4.95324985018727,503.28511243152,44.12,5.19718007325235,492.679439788188,53.45,5.98633856004478,522.287898643095,77.19,7.16106495279494,519.152943137988,92.01,7.89294582141602,462.438918474042,89.86,8.20449016673927,444.079833274839,154.27,8.59591459921168,506.85604169469,79.88,9.51888018341773,524.853111692692,69.08,8.10411407925839,534.352874709735,54.18,7.62106268282328,538.208165734094,49.36,7.50442301005288,582.897990498486,44.5,7.46086307392455,606.02164191076,36.2,0.49864176500000007,0.465672415,0.5091717145,0.5359498876,0.495616477,0.5832788987499999,0.52434185925,0.7291620427088134,0.4950000000000001,0.519019926,0.589360795,0.5461743955
166,True,False,2019,6,2019-06-11,anionic surfactant,0.51,4.36018288772047,472.097758555727,40.75,4.95324985018727,503.28511243152,44.12,5.19718007325235,492.679439788188,53.45,5.98633856004478,522.287898643095,77.19,7.16106495279494,519.152943137988,92.01,7.89294582141602,462.438918474042,89.86,8.20449016673927,444.079833274839,154.27,8.59591459921168,506.85604169469,79.88,9.51888018341773,524.853111692692,69.08,8.10411407925839,534.352874709735,54.18,7.62106268282328,538.208165734094,49.36,7.50442301005288,582.897990498486,44.5,0.44091408225,0.49864176500000007,0.465672415,0.5091717145,0.5359498876,0.495616477,0.5832788987499999,0.52434185925,0.7291620427088134,0.4950000000000001,0.519019926,0.589360795
167,True,False,2019,7,2019-07-31,anionic surfactant,0.49469542228571434,3.4830359995733,474.627071385656,42.17,4.36018288772047,472.097758555727,40.75,4.95324985018727,503.28511243152,44.12,5.19718007325235,492.679439788188,53.45,5.98633856004478,522.287898643095,77.19,7.16106495279494,519.152943137988,92.01,7.89294582141602,462.438918474042,89.86,8.20449016673927,444.079833274839,154.27,8.59591459921168,506.85604169469,79.88,9.51888018341773,524.853111692692,69.08,8.10411407925839,534.352874709735,54.18,7.62106268282328,538.208165734094,49.36,0.51,0.44091408225,0.49864176500000007,0.465672415,0.5091717145,0.5359498876,0.495616477,0.5832788987499999,0.52434185925,0.7291620427088134,0.4950000000000001,0.519019926
