,RM20/0001,RM20/0015,RM20/0020,Year,Month,Time,Group Description,Average_price,WPU01130232_1,PMAIZMTUSDM_1,WPU07110224_1,WPU065202_1,WPU01130232_2,PMAIZMTUSDM_2,WPU07110224_2,WPU065202_2,WPU01130232_3,PMAIZMTUSDM_3,WPU07110224_3,WPU065202_3,WPU01130232_4,PMAIZMTUSDM_4,WPU07110224_4,WPU065202_4,WPU01130232_5,PMAIZMTUSDM_5,WPU07110224_5,WPU065202_5,WPU01130232_6,PMAIZMTUSDM_6,WPU07110224_6,WPU065202_6,WPU01130232_7,PMAIZMTUSDM_7,WPU07110224_7,WPU065202_7,WPU01130232_8,PMAIZMTUSDM_8,WPU07110224_8,WPU065202_8,WPU01130232_9,PMAIZMTUSDM_9,WPU07110224_9,WPU065202_9,WPU01130232_10,PMAIZMTUSDM_10,WPU07110224_10,WPU065202_10,WPU01130232_11,PMAIZMTUSDM_11,WPU07110224_11,WPU065202_11,WPU01130232_12,PMAIZMTUSDM_12,WPU07110224_12,WPU065202_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
87,False,False,True,2022,2,2022-02-28,builder,1.1238152570923114,116.484,276.719178214286,190.333,370.825,100.097,264.573146768707,188.706,370.522,120.249,248.767746071429,194.954,357.49,112.498,239.60245085034,197.952,339.356,107.626,235.815603571429,197.271,329.525,111.17,257.020755357143,192.435,317.608,109.177,278.445755612245,181.469,311.718,112.9,292.523726785714,175.3,296.2,113.2,304.297549659864,170.2,285.2,115.8,268.622448809524,165.1,257.5,112.7,245.760356832298,159.3,244.3,123.1,245.554056578947,157.4,219.3,1.1452291785821245,0.9534611856291973,1.039276750082618,1.2090560753415334,1.1581207730941716,1.0620151312113615,0.9654469625647258,1.0130942982085789,1.0038869188633388,0.8288581515219171,0.8542788257047436,0.9023742911742464
88,False,False,True,2022,3,2022-03-31,builder,1.4043257810681296,97.882,292.671593045113,190.203,370.838,116.484,276.719178214286,190.333,370.825,100.097,264.573146768707,188.706,370.522,120.249,248.767746071429,194.954,357.49,112.498,239.60245085034,197.952,339.356,107.626,235.815603571429,197.271,329.525,111.17,257.020755357143,192.435,317.608,109.177,278.445755612245,181.469,311.718,112.9,292.523726785714,175.3,296.2,113.2,304.297549659864,170.2,285.2,115.8,268.622448809524,165.1,257.5,112.7,245.760356832298,159.3,244.3,1.1238152570923114,1.1452291785821245,0.9534611856291973,1.039276750082618,1.2090560753415334,1.1581207730941716,1.0620151312113615,0.9654469625647258,1.0130942982085789,1.0038869188633388,0.8288581515219171,0.8542788257047436
89,False,False,True,2022,4,2022-04-30,builder,1.4830031651637148,97.218,335.930684161491,191.659,411.243,97.882,292.671593045113,190.203,370.838,116.484,276.719178214286,190.333,370.825,100.097,264.573146768707,188.706,370.522,120.249,248.767746071429,194.954,357.49,112.498,239.60245085034,197.952,339.356,107.626,235.815603571429,197.271,329.525,111.17,257.020755357143,192.435,317.608,109.177,278.445755612245,181.469,311.718,112.9,292.523726785714,175.3,296.2,113.2,304.297549659864,170.2,285.2,115.8,268.622448809524,165.1,257.5,1.4043257810681296,1.1238152570923114,1.1452291785821245,0.9534611856291973,1.039276750082618,1.2090560753415334,1.1581207730941716,1.0620151312113615,0.9654469625647258,1.0130942982085789,1.0038869188633388,0.8288581515219171
90,False,False,True,2022,5,2022-05-31,builder,1.517227044952613,104.526,348.507116964286,198.063,418.078,97.218,335.930684161491,191.659,411.243,97.882,292.671593045113,190.203,370.838,116.484,276.719178214286,190.333,370.825,100.097,264.573146768707,188.706,370.522,120.249,248.767746071429,194.954,357.49,112.498,239.60245085034,197.952,339.356,107.626,235.815603571429,197.271,329.525,111.17,257.020755357143,192.435,317.608,109.177,278.445755612245,181.469,311.718,112.9,292.523726785714,175.3,296.2,113.2,304.297549659864,170.2,285.2,1.4830031651637148,1.4043257810681296,1.1238152570923114,1.1452291785821245,0.9534611856291973,1.039276750082618,1.2090560753415334,1.1581207730941716,1.0620151312113615,0.9654469625647258,1.0130942982085789,1.0038869188633388
91,False,False,True,2022,6,2022-06-30,builder,1.618706718117547,113.384,344.909299603175,199.186,418.215,104.526,348.507116964286,198.063,418.078,97.218,335.930684161491,191.659,411.243,97.882,292.671593045113,190.203,370.838,116.484,276.719178214286,190.333,370.825,100.097,264.573146768707,188.706,370.522,120.249,248.767746071429,194.954,357.49,112.498,239.60245085034,197.952,339.356,107.626,235.815603571429,197.271,329.525,111.17,257.020755357143,192.435,317.608,109.177,278.445755612245,181.469,311.718,112.9,292.523726785714,175.3,296.2,1.517227044952613,1.4830031651637148,1.4043257810681296,1.1238152570923114,1.1452291785821245,0.9534611856291973,1.039276750082618,1.2090560753415334,1.1581207730941716,1.0620151312113615,0.9654469625647258,1.0130942982085789
92,False,False,True,2022,7,2022-07-29,builder,1.6904839460023582,106.741,335.717134013605,203.181,389.183,113.384,344.909299603175,199.186,418.215,104.526,348.507116964286,198.063,418.078,97.218,335.930684161491,191.659,411.243,97.882,292.671593045113,190.203,370.838,116.484,276.719178214286,190.333,370.825,100.097,264.573146768707,188.706,370.522,120.249,248.767746071429,194.954,357.49,112.498,239.60245085034,197.952,339.356,107.626,235.815603571429,197.271,329.525,111.17,257.020755357143,192.435,317.608,109.177,278.445755612245,181.469,311.718,1.618706718117547,1.517227044952613,1.4830031651637148,1.4043257810681296,1.1238152570923114,1.1452291785821245,0.9534611856291973,1.039276750082618,1.2090560753415334,1.1581207730941716,1.0620151312113615,0.9654469625647258
93,False,False,True,2022,8,2022-08-31,builder,1.637997362963158,117.149,312.682041964286,211.262,365.982,106.741,335.717134013605,203.181,389.183,113.384,344.909299603175,199.186,418.215,104.526,348.507116964286,198.063,418.078,97.218,335.930684161491,191.659,411.243,97.882,292.671593045113,190.203,370.838,116.484,276.719178214286,190.333,370.825,100.097,264.573146768707,188.706,370.522,120.249,248.767746071429,194.954,357.49,112.498,239.60245085034,197.952,339.356,107.626,235.815603571429,197.271,329.525,111.17,257.020755357143,192.435,317.608,1.6904839460023582,1.618706718117547,1.517227044952613,1.4830031651637148,1.4043257810681296,1.1238152570923114,1.1452291785821245,0.9534611856291973,1.039276750082618,1.2090560753415334,1.1581207730941716,1.0620151312113615
94,False,False,True,2022,9,2022-09-30,builder,1.772678180351686,116.927,293.930790333851,211.373,365.982,117.149,312.682041964286,211.262,365.982,106.741,335.717134013605,203.181,389.183,113.384,344.909299603175,199.186,418.215,104.526,348.507116964286,198.063,418.078,97.218,335.930684161491,191.659,411.243,97.882,292.671593045113,190.203,370.838,116.484,276.719178214286,190.333,370.825,100.097,264.573146768707,188.706,370.522,120.249,248.767746071429,194.954,357.49,112.498,239.60245085034,197.952,339.356,107.626,235.815603571429,197.271,329.525,1.637997362963158,1.6904839460023582,1.618706718117547,1.517227044952613,1.4830031651637148,1.4043257810681296,1.1238152570923114,1.1452291785821245,0.9534611856291973,1.039276750082618,1.2090560753415334,1.1581207730941716
95,False,False,True,2022,10,2022-10-31,builder,1.659924371709893,140.401,312.546127891156,210.589,366.568,116.927,293.930790333851,211.373,365.982,117.149,312.682041964286,211.262,365.982,106.741,335.717134013605,203.181,389.183,113.384,344.909299603175,199.186,418.215,104.526,348.507116964286,198.063,418.078,97.218,335.930684161491,191.659,411.243,97.882,292.671593045113,190.203,370.838,116.484,276.719178214286,190.333,370.825,100.097,264.573146768707,188.706,370.522,120.249,248.767746071429,194.954,357.49,112.498,239.60245085034,197.952,339.356,1.772678180351686,1.637997362963158,1.6904839460023582,1.618706718117547,1.517227044952613,1.4830031651637148,1.4043257810681296,1.1238152570923114,1.1452291785821245,0.9534611856291973,1.039276750082618,1.2090560753415334
96,False,False,True,2022,11,2022-11-30,builder,1.7557323744864624,215.696,343.553283333333,207.065,366.267,140.401,312.546127891156,210.589,366.568,116.927,293.930790333851,211.373,365.982,117.149,312.682041964286,211.262,365.982,106.741,335.717134013605,203.181,389.183,113.384,344.909299603175,199.186,418.215,104.526,348.507116964286,198.063,418.078,97.218,335.930684161491,191.659,411.243,97.882,292.671593045113,190.203,370.838,116.484,276.719178214286,190.333,370.825,100.097,264.573146768707,188.706,370.522,120.249,248.767746071429,194.954,357.49,1.659924371709893,1.772678180351686,1.637997362963158,1.6904839460023582,1.618706718117547,1.517227044952613,1.4830031651637148,1.4043257810681296,1.1238152570923114,1.1452291785821245,0.9534611856291973,1.039276750082618
97,False,False,True,2022,12,2022-12-31,builder,1.8438445899355387,229.869,320.929682857143,199.568,366.003,215.696,343.553283333333,207.065,366.267,140.401,312.546127891156,210.589,366.568,116.927,293.930790333851,211.373,365.982,117.149,312.682041964286,211.262,365.982,106.741,335.717134013605,203.181,389.183,113.384,344.909299603175,199.186,418.215,104.526,348.507116964286,198.063,418.078,97.218,335.930684161491,191.659,411.243,97.882,292.671593045113,190.203,370.838,116.484,276.719178214286,190.333,370.825,100.097,264.573146768707,188.706,370.522,1.7557323744864624,1.659924371709893,1.772678180351686,1.637997362963158,1.6904839460023582,1.618706718117547,1.517227044952613,1.4830031651637148,1.4043257810681296,1.1238152570923114,1.1452291785821245,0.9534611856291973
98,False,False,True,2023,1,2023-01-31,builder,1.7909785295060017,166.09,302.235405102041,190.607,326.845,229.869,320.929682857143,199.568,366.003,215.696,343.553283333333,207.065,366.267,140.401,312.546127891156,210.589,366.568,116.927,293.930790333851,211.373,365.982,117.149,312.682041964286,211.262,365.982,106.741,335.717134013605,203.181,389.183,113.384,344.909299603175,199.186,418.215,104.526,348.507116964286,198.063,418.078,97.218,335.930684161491,191.659,411.243,97.882,292.671593045113,190.203,370.838,116.484,276.719178214286,190.333,370.825,1.8438445899355387,1.7557323744864624,1.659924371709893,1.772678180351686,1.637997362963158,1.6904839460023582,1.618706718117547,1.517227044952613,1.4830031651637148,1.4043257810681296,1.1238152570923114,1.1452291785821245
99,False,False,True,2023,2,2023-02-28,builder,1.6251569552110041,126.228,302.839988392857,186.942,327.185,166.09,302.235405102041,190.607,326.845,229.869,320.929682857143,199.568,366.003,215.696,343.553283333333,207.065,366.267,140.401,312.546127891156,210.589,366.568,116.927,293.930790333851,211.373,365.982,117.149,312.682041964286,211.262,365.982,106.741,335.717134013605,203.181,389.183,113.384,344.909299603175,199.186,418.215,104.526,348.507116964286,198.063,418.078,97.218,335.930684161491,191.659,411.243,97.882,292.671593045113,190.203,370.838,1.7909785295060017,1.8438445899355387,1.7557323744864624,1.659924371709893,1.772678180351686,1.637997362963158,1.6904839460023582,1.618706718117547,1.517227044952613,1.4830031651637148,1.4043257810681296,1.1238152570923114
100,False,False,True,2023,3,2023-03-31,builder,1.6881979426034759,136.637,298.245303383459,190.142,323.228,126.228,302.839988392857,186.942,327.185,166.09,302.235405102041,190.607,326.845,229.869,320.929682857143,199.568,366.003,215.696,343.553283333333,207.065,366.267,140.401,312.546127891156,210.589,366.568,116.927,293.930790333851,211.373,365.982,117.149,312.682041964286,211.262,365.982,106.741,335.717134013605,203.181,389.183,113.384,344.909299603175,199.186,418.215,104.526,348.507116964286,198.063,418.078,97.218,335.930684161491,191.659,411.243,1.6251569552110041,1.7909785295060017,1.8438445899355387,1.7557323744864624,1.659924371709893,1.772678180351686,1.637997362963158,1.6904839460023582,1.618706718117547,1.517227044952613,1.4830031651637148,1.4043257810681296
101,False,False,True,2023,4,2023-04-30,builder,1.4640723231207067,174.284,284.957404968944,187.903,320.823,136.637,298.245303383459,190.142,323.228,126.228,302.839988392857,186.942,327.185,166.09,302.235405102041,190.607,326.845,229.869,320.929682857143,199.568,366.003,215.696,343.553283333333,207.065,366.267,140.401,312.546127891156,210.589,366.568,116.927,293.930790333851,211.373,365.982,117.149,312.682041964286,211.262,365.982,106.741,335.717134013605,203.181,389.183,113.384,344.909299603175,199.186,418.215,104.526,348.507116964286,198.063,418.078,1.6881979426034759,1.6251569552110041,1.7909785295060017,1.8438445899355387,1.7557323744864624,1.659924371709893,1.772678180351686,1.637997362963158,1.6904839460023582,1.618706718117547,1.517227044952613,1.4830031651637148
102,False,False,True,2023,5,2023-05-31,builder,1.5885102352415843,121.799,291.179744924812,190.068,322.622,174.284,284.957404968944,187.903,320.823,136.637,298.245303383459,190.142,323.228,126.228,302.839988392857,186.942,327.185,166.09,302.235405102041,190.607,326.845,229.869,320.929682857143,199.568,366.003,215.696,343.553283333333,207.065,366.267,140.401,312.546127891156,210.589,366.568,116.927,293.930790333851,211.373,365.982,117.149,312.682041964286,211.262,365.982,106.741,335.717134013605,203.181,389.183,113.384,344.909299603175,199.186,418.215,1.4640723231207067,1.6881979426034759,1.6251569552110041,1.7909785295060017,1.8438445899355387,1.7557323744864624,1.659924371709893,1.772678180351686,1.637997362963158,1.6904839460023582,1.618706718117547,1.517227044952613
103,False,False,True,2023,6,2023-06-30,builder,1.3151071456447831,120.471,268.172526360544,188.092,315.981,121.799,291.179744924812,190.068,322.622,174.284,284.957404968944,187.903,320.823,136.637,298.245303383459,190.142,323.228,126.228,302.839988392857,186.942,327.185,166.09,302.235405102041,190.607,326.845,229.869,320.929682857143,199.568,366.003,215.696,343.553283333333,207.065,366.267,140.401,312.546127891156,210.589,366.568,116.927,293.930790333851,211.373,365.982,117.149,312.682041964286,211.262,365.982,106.741,335.717134013605,203.181,389.183,1.5885102352415843,1.4640723231207067,1.6881979426034759,1.6251569552110041,1.7909785295060017,1.8438445899355387,1.7557323744864624,1.659924371709893,1.772678180351686,1.637997362963158,1.6904839460023582,1.618706718117547
104,False,False,True,2023,7,2023-07-31,builder,1.2928655010217598,122.242,266.93523962585,182.766,310.59,120.471,268.172526360544,188.092,315.981,121.799,291.179744924812,190.068,322.622,174.284,284.957404968944,187.903,320.823,136.637,298.245303383459,190.142,323.228,126.228,302.839988392857,186.942,327.185,166.09,302.235405102041,190.607,326.845,229.869,320.929682857143,199.568,366.003,215.696,343.553283333333,207.065,366.267,140.401,312.546127891156,210.589,366.568,116.927,293.930790333851,211.373,365.982,117.149,312.682041964286,211.262,365.982,1.3151071456447831,1.5885102352415843,1.4640723231207067,1.6881979426034759,1.6251569552110041,1.7909785295060017,1.8438445899355387,1.7557323744864624,1.659924371709893,1.772678180351686,1.637997362963158,1.6904839460023582
105,False,False,True,2023,8,2023-08-31,builder,1.3414902559879438,122.242,235.271947278912,172.598,241.445,122.242,266.93523962585,182.766,310.59,120.471,268.172526360544,188.092,315.981,121.799,291.179744924812,190.068,322.622,174.284,284.957404968944,187.903,320.823,136.637,298.245303383459,190.142,323.228,126.228,302.839988392857,186.942,327.185,166.09,302.235405102041,190.607,326.845,229.869,320.929682857143,199.568,366.003,215.696,343.553283333333,207.065,366.267,140.401,312.546127891156,210.589,366.568,116.927,293.930790333851,211.373,365.982,1.2928655010217598,1.3151071456447831,1.5885102352415843,1.4640723231207067,1.6881979426034759,1.6251569552110041,1.7909785295060017,1.8438445899355387,1.7557323744864624,1.659924371709893,1.772678180351686,1.637997362963158
106,False,False,True,2023,9,2023-09-30,builder,1.055782806052154,116.042,207.675888664596,172.777,260.071,122.242,235.271947278912,172.598,241.445,122.242,266.93523962585,182.766,310.59,120.471,268.172526360544,188.092,315.981,121.799,291.179744924812,190.068,322.622,174.284,284.957404968944,187.903,320.823,136.637,298.245303383459,190.142,323.228,126.228,302.839988392857,186.942,327.185,166.09,302.235405102041,190.607,326.845,229.869,320.929682857143,199.568,366.003,215.696,343.553283333333,207.065,366.267,140.401,312.546127891156,210.589,366.568,1.3414902559879438,1.2928655010217598,1.3151071456447831,1.5885102352415843,1.4640723231207067,1.6881979426034759,1.6251569552110041,1.7909785295060017,1.8438445899355387,1.7557323744864624,1.659924371709893,1.772678180351686
107,False,False,True,2023,10,2023-10-31,builder,1.0411924262445444,116.484,223.847666428571,174.624,263.416,116.042,207.675888664596,172.777,260.071,122.242,235.271947278912,172.598,241.445,122.242,266.93523962585,182.766,310.59,120.471,268.172526360544,188.092,315.981,121.799,291.179744924812,190.068,322.622,174.284,284.957404968944,187.903,320.823,136.637,298.245303383459,190.142,323.228,126.228,302.839988392857,186.942,327.185,166.09,302.235405102041,190.607,326.845,229.869,320.929682857143,199.568,366.003,215.696,343.553283333333,207.065,366.267,1.055782806052154,1.3414902559879438,1.2928655010217598,1.3151071456447831,1.5885102352415843,1.4640723231207067,1.6881979426034759,1.6251569552110041,1.7909785295060017,1.8438445899355387,1.7557323744864624,1.659924371709893
108,False,False,True,2023,11,2023-11-30,builder,0.91725503681953,128.222,221.90251875,178.852,278.284,116.484,223.847666428571,174.624,263.416,116.042,207.675888664596,172.777,260.071,122.242,235.271947278912,172.598,241.445,122.242,266.93523962585,182.766,310.59,120.471,268.172526360544,188.092,315.981,121.799,291.179744924812,190.068,322.622,174.284,284.957404968944,187.903,320.823,136.637,298.245303383459,190.142,323.228,126.228,302.839988392857,186.942,327.185,166.09,302.235405102041,190.607,326.845,229.869,320.929682857143,199.568,366.003,1.0411924262445444,1.055782806052154,1.3414902559879438,1.2928655010217598,1.3151071456447831,1.5885102352415843,1.4640723231207067,1.6881979426034759,1.6251569552110041,1.7909785295060017,1.8438445899355387,1.7557323744864624
109,False,False,True,2023,12,2023-12-31,builder,0.78500007363906,131.765,209.040296830357,179.14,282.634,128.222,221.90251875,178.852,278.284,116.484,223.847666428571,174.624,263.416,116.042,207.675888664596,172.777,260.071,122.242,235.271947278912,172.598,241.445,122.242,266.93523962585,182.766,310.59,120.471,268.172526360544,188.092,315.981,121.799,291.179744924812,190.068,322.622,174.284,284.957404968944,187.903,320.823,136.637,298.245303383459,190.142,323.228,126.228,302.839988392857,186.942,327.185,166.09,302.235405102041,190.607,326.845,0.91725503681953,1.0411924262445444,1.055782806052154,1.3414902559879438,1.2928655010217598,1.3151071456447831,1.5885102352415843,1.4640723231207067,1.6881979426034759,1.6251569552110041,1.7909785295060017,1.8438445899355387
122,False,True,False,2016,1,2016-01-31,builder,1.005,142.4,164.004401785714,152.7,212.3,146.9,166.09242406015,154.5,216.1,152.2,171.448573214286,157.2,221.4,141.1,166.077623979592,158.4,224.8,157.0,162.74069914966,157.7,224.2,145.9,179.608530357143,158.9,223.2,146.2,166.813860714286,156.3,241.2,151.4,166.350389464286,153.2,240.2,146.8,172.151577040816,153.7,245.2,146.6,174.293821428571,154.5,241.3,144.7,173.758865789474,156.4,236.6,141.2,174.794871428571,164.8,230.9,0.99,1.0066666666666666,1.015,0.99,0.99,0.99,1.03,0.99,0.99,0.99,1.03,0.99
123,False,True,False,2016,2,2016-02-29,builder,0.96,150.6,161.098876879699,150.7,206.8,142.4,164.004401785714,152.7,212.3,146.9,166.09242406015,154.5,216.1,152.2,171.448573214286,157.2,221.4,141.1,166.077623979592,158.4,224.8,157.0,162.74069914966,157.7,224.2,145.9,179.608530357143,158.9,223.2,146.2,166.813860714286,156.3,241.2,151.4,166.350389464286,153.2,240.2,146.8,172.151577040816,153.7,245.2,146.6,174.293821428571,154.5,241.3,144.7,173.758865789474,156.4,236.6,1.005,0.99,1.0066666666666666,1.015,0.99,0.99,0.99,1.03,0.99,0.99,0.99,1.03
124,False,True,False,2016,3,2016-03-31,builder,0.9799999999999999,150.6,159.716845357143,148.5,194.3,150.6,161.098876879699,150.7,206.8,142.4,164.004401785714,152.7,212.3,146.9,166.09242406015,154.5,216.1,152.2,171.448573214286,157.2,221.4,141.1,166.077623979592,158.4,224.8,157.0,162.74069914966,157.7,224.2,145.9,179.608530357143,158.9,223.2,146.2,166.813860714286,156.3,241.2,151.4,166.350389464286,153.2,240.2,146.8,172.151577040816,153.7,245.2,146.6,174.293821428571,154.5,241.3,0.96,1.005,0.99,1.0066666666666666,1.015,0.99,0.99,0.99,1.03,0.99,0.99,0.99
125,False,True,False,2016,4,2016-04-30,builder,0.955,150.6,159.226532142857,148.0,197.8,150.6,159.716845357143,148.5,194.3,150.6,161.098876879699,150.7,206.8,142.4,164.004401785714,152.7,212.3,146.9,166.09242406015,154.5,216.1,152.2,171.448573214286,157.2,221.4,141.1,166.077623979592,158.4,224.8,157.0,162.74069914966,157.7,224.2,145.9,179.608530357143,158.9,223.2,146.2,166.813860714286,156.3,241.2,151.4,166.350389464286,153.2,240.2,146.8,172.151577040816,153.7,245.2,0.9799999999999999,0.96,1.005,0.99,1.0066666666666666,1.015,0.99,0.99,0.99,1.03,0.99,0.99
126,False,True,False,2016,5,2016-05-31,builder,0.9916669276331601,150.6,164.465401870748,150.1,200.9,150.6,159.226532142857,148.0,197.8,150.6,159.716845357143,148.5,194.3,150.6,161.098876879699,150.7,206.8,142.4,164.004401785714,152.7,212.3,146.9,166.09242406015,154.5,216.1,152.2,171.448573214286,157.2,221.4,141.1,166.077623979592,158.4,224.8,157.0,162.74069914966,157.7,224.2,145.9,179.608530357143,158.9,223.2,146.2,166.813860714286,156.3,241.2,151.4,166.350389464286,153.2,240.2,0.955,0.9799999999999999,0.96,1.005,0.99,1.0066666666666666,1.015,0.99,0.99,0.99,1.03,0.99
127,False,True,False,2016,6,2016-06-30,builder,0.9825000978624351,93.0,169.002119897959,151.4,198.7,150.6,164.465401870748,150.1,200.9,150.6,159.226532142857,148.0,197.8,150.6,159.716845357143,148.5,194.3,150.6,161.098876879699,150.7,206.8,142.4,164.004401785714,152.7,212.3,146.9,166.09242406015,154.5,216.1,152.2,171.448573214286,157.2,221.4,141.1,166.077623979592,158.4,224.8,157.0,162.74069914966,157.7,224.2,145.9,179.608530357143,158.9,223.2,146.2,166.813860714286,156.3,241.2,0.9916669276331601,0.955,0.9799999999999999,0.96,1.005,0.99,1.0066666666666666,1.015,0.99,0.99,0.99,1.03
128,False,True,False,2016,7,2016-07-31,builder,0.9825001957248699,110.7,179.912739285714,153.4,196.9,93.0,169.002119897959,151.4,198.7,150.6,164.465401870748,150.1,200.9,150.6,159.226532142857,148.0,197.8,150.6,159.716845357143,148.5,194.3,150.6,161.098876879699,150.7,206.8,142.4,164.004401785714,152.7,212.3,146.9,166.09242406015,154.5,216.1,152.2,171.448573214286,157.2,221.4,141.1,166.077623979592,158.4,224.8,157.0,162.74069914966,157.7,224.2,145.9,179.608530357143,158.9,223.2,0.9825000978624351,0.9916669276331601,0.955,0.9799999999999999,0.96,1.005,0.99,1.0066666666666666,1.015,0.99,0.99,0.99
129,False,True,False,2016,8,2016-08-31,builder,0.980000153479304,88.8,161.823044821429,153.3,179.4,110.7,179.912739285714,153.4,196.9,93.0,169.002119897959,151.4,198.7,150.6,164.465401870748,150.1,200.9,150.6,159.226532142857,148.0,197.8,150.6,159.716845357143,148.5,194.3,150.6,161.098876879699,150.7,206.8,142.4,164.004401785714,152.7,212.3,146.9,166.09242406015,154.5,216.1,152.2,171.448573214286,157.2,221.4,141.1,166.077623979592,158.4,224.8,157.0,162.74069914966,157.7,224.2,0.9825001957248699,0.9825000978624351,0.9916669276331601,0.955,0.9799999999999999,0.96,1.005,0.99,1.0066666666666666,1.015,0.99,0.99
130,False,True,False,2016,9,2016-09-30,builder,0.9825001957248701,90.8,150.21541242236,152.7,177.7,88.8,161.823044821429,153.3,179.4,110.7,179.912739285714,153.4,196.9,93.0,169.002119897959,151.4,198.7,150.6,164.465401870748,150.1,200.9,150.6,159.226532142857,148.0,197.8,150.6,159.716845357143,148.5,194.3,150.6,161.098876879699,150.7,206.8,142.4,164.004401785714,152.7,212.3,146.9,166.09242406015,154.5,216.1,152.2,171.448573214286,157.2,221.4,141.1,166.077623979592,158.4,224.8,0.980000153479304,0.9825001957248699,0.9825000978624351,0.9916669276331601,0.955,0.9799999999999999,0.96,1.005,0.99,1.0066666666666666,1.015,0.99
131,False,True,False,2016,10,2016-10-31,builder,1.0050001304832465,106.5,148.51190170068,155.0,177.8,90.8,150.21541242236,152.7,177.7,88.8,161.823044821429,153.3,179.4,110.7,179.912739285714,153.4,196.9,93.0,169.002119897959,151.4,198.7,150.6,164.465401870748,150.1,200.9,150.6,159.226532142857,148.0,197.8,150.6,159.716845357143,148.5,194.3,150.6,161.098876879699,150.7,206.8,142.4,164.004401785714,152.7,212.3,146.9,166.09242406015,154.5,216.1,152.2,171.448573214286,157.2,221.4,0.9825001957248701,0.980000153479304,0.9825001957248699,0.9825000978624351,0.9916669276331601,0.955,0.9799999999999999,0.96,1.005,0.99,1.0066666666666666,1.015
132,False,True,False,2016,11,2016-11-30,builder,0.99166692763316,110.7,152.617444047619,156.7,179.1,106.5,148.51190170068,155.0,177.8,90.8,150.21541242236,152.7,177.7,88.8,161.823044821429,153.3,179.4,110.7,179.912739285714,153.4,196.9,93.0,169.002119897959,151.4,198.7,150.6,164.465401870748,150.1,200.9,150.6,159.226532142857,148.0,197.8,150.6,159.716845357143,148.5,194.3,150.6,161.098876879699,150.7,206.8,142.4,164.004401785714,152.7,212.3,146.9,166.09242406015,154.5,216.1,1.0050001304832465,0.9825001957248701,0.980000153479304,0.9825001957248699,0.9825000978624351,0.9916669276331601,0.955,0.9799999999999999,0.96,1.005,0.99,1.0066666666666666
133,False,True,False,2016,12,2016-12-31,builder,0.98125019572487,106.5,151.331415714286,159.8,178.2,110.7,152.617444047619,156.7,179.1,106.5,148.51190170068,155.0,177.8,90.8,150.21541242236,152.7,177.7,88.8,161.823044821429,153.3,179.4,110.7,179.912739285714,153.4,196.9,93.0,169.002119897959,151.4,198.7,150.6,164.465401870748,150.1,200.9,150.6,159.226532142857,148.0,197.8,150.6,159.716845357143,148.5,194.3,150.6,161.098876879699,150.7,206.8,142.4,164.004401785714,152.7,212.3,0.99166692763316,1.0050001304832465,0.9825001957248701,0.980000153479304,0.9825001957248699,0.9825000978624351,0.9916669276331601,0.955,0.9799999999999999,0.96,1.005,0.99
134,False,True,False,2017,1,2017-01-31,builder,0.9633334638165799,106.5,152.729924659864,160.1,173.6,106.5,151.331415714286,159.8,178.2,110.7,152.617444047619,156.7,179.1,106.5,148.51190170068,155.0,177.8,90.8,150.21541242236,152.7,177.7,88.8,161.823044821429,153.3,179.4,110.7,179.912739285714,153.4,196.9,93.0,169.002119897959,151.4,198.7,150.6,164.465401870748,150.1,200.9,150.6,159.226532142857,148.0,197.8,150.6,159.716845357143,148.5,194.3,150.6,161.098876879699,150.7,206.8,0.98125019572487,0.99166692763316,1.0050001304832465,0.9825001957248701,0.980000153479304,0.9825001957248699,0.9825000978624351,0.9916669276331601,0.955,0.9799999999999999,0.96,1.005
135,False,True,False,2017,2,2017-02-22,builder,0.9924794434832466,106.5,160.012106964286,164.4,175.5,106.5,152.729924659864,160.1,173.6,106.5,151.331415714286,159.8,178.2,110.7,152.617444047619,156.7,179.1,106.5,148.51190170068,155.0,177.8,90.8,150.21541242236,152.7,177.7,88.8,161.823044821429,153.3,179.4,110.7,179.912739285714,153.4,196.9,93.0,169.002119897959,151.4,198.7,150.6,164.465401870748,150.1,200.9,150.6,159.226532142857,148.0,197.8,150.6,159.716845357143,148.5,194.3,0.9633334638165799,0.98125019572487,0.99166692763316,1.0050001304832465,0.9825001957248701,0.980000153479304,0.9825001957248699,0.9825000978624351,0.9916669276331601,0.955,0.9799999999999999,0.96
136,False,True,False,2017,3,2017-03-28,builder,0.9737500978624352,106.5,162.962535912698,179.4,175.8,106.5,160.012106964286,164.4,175.5,106.5,152.729924659864,160.1,173.6,106.5,151.331415714286,159.8,178.2,110.7,152.617444047619,156.7,179.1,106.5,148.51190170068,155.0,177.8,90.8,150.21541242236,152.7,177.7,88.8,161.823044821429,153.3,179.4,110.7,179.912739285714,153.4,196.9,93.0,169.002119897959,151.4,198.7,150.6,164.465401870748,150.1,200.9,150.6,159.226532142857,148.0,197.8,0.9924794434832466,0.9633334638165799,0.98125019572487,0.99166692763316,1.0050001304832465,0.9825001957248701,0.980000153479304,0.9825001957248699,0.9825000978624351,0.9916669276331601,0.955,0.9799999999999999
