,RM01/0001,RM01/0004,RM01/0006,RM01/0007,Year,Month,Time,Group Description,Average_price,PNGASEUUSDM_1,PWHEAMTUSDM_1,WPU0652013A_1,Electricity_1,PNGASEUUSDM_2,PWHEAMTUSDM_2,WPU0652013A_2,Electricity_2,PNGASEUUSDM_3,PWHEAMTUSDM_3,WPU0652013A_3,Electricity_3,PNGASEUUSDM_4,PWHEAMTUSDM_4,WPU0652013A_4,Electricity_4,PNGASEUUSDM_5,PWHEAMTUSDM_5,WPU0652013A_5,Electricity_5,PNGASEUUSDM_6,PWHEAMTUSDM_6,WPU0652013A_6,Electricity_6,PNGASEUUSDM_7,PWHEAMTUSDM_7,WPU0652013A_7,Electricity_7,PNGASEUUSDM_8,PWHEAMTUSDM_8,WPU0652013A_8,Electricity_8,PNGASEUUSDM_9,PWHEAMTUSDM_9,WPU0652013A_9,Electricity_9,PNGASEUUSDM_10,PWHEAMTUSDM_10,WPU0652013A_10,Electricity_10,PNGASEUUSDM_11,PWHEAMTUSDM_11,WPU0652013A_11,Electricity_11,PNGASEUUSDM_12,PWHEAMTUSDM_12,WPU0652013A_12,Electricity_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
215,False,False,False,True,2016,4,2016-04-30,acid,0.22,4.09,164.060471666667,83.8,28.95,4.79,159.283795,84.7,38.14,5.09,164.611626666667,90.6,41.42,5.81,163.893455,92.7,48.38,5.87,157.804378947368,89.9,49.75,6.01,165.451481904762,91.5,49.48,6.49,164.06922015873,95.0,53.37,6.66,173.517591587302,94.0,38.8,6.68,199.21748,96.5,35.35,7.3,199.835441666667,102.4,41.41,7.37,193.216571166667,102.9,42.56,7.39,195.931228253968,101.5,45.3,0.22,0.22,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319
218,False,False,False,True,2016,7,2016-07-27,acid,0.22,4.04,156.695036666667,82.4,24.61,3.99,157.560342063492,83.9,23.64,4.02,163.386837777778,85.7,25.25,4.09,164.060471666667,83.8,28.95,4.79,159.283795,84.7,38.14,5.09,164.611626666667,90.6,41.42,5.81,163.893455,92.7,48.38,5.87,157.804378947368,89.9,49.75,6.01,165.451481904762,91.5,49.48,6.49,164.06922015873,95.0,53.37,6.66,173.517591587302,94.0,38.8,6.68,199.21748,96.5,35.35,0.22,0.22,0.22,0.22,0.22,0.319,0.319,0.319,0.319,0.319,0.319,0.319
221,False,False,False,True,2016,10,2016-10-31,acid,0.2193308823529412,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,4.04,156.695036666667,82.4,24.61,3.99,157.560342063492,83.9,23.64,4.02,163.386837777778,85.7,25.25,4.09,164.060471666667,83.8,28.95,4.79,159.283795,84.7,38.14,5.09,164.611626666667,90.6,41.42,5.81,163.893455,92.7,48.38,5.87,157.804378947368,89.9,49.75,6.01,165.451481904762,91.5,49.48,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.319,0.319,0.319,0.319
227,False,False,False,True,2017,4,2017-04-06,acid,0.215,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,4.04,156.695036666667,82.4,24.61,3.99,157.560342063492,83.9,23.64,4.02,163.386837777778,85.7,25.25,0.2218308823529412,0.2218308823529412,0.2218308823529412,0.2218308823529412,0.2218308823529412,0.2193308823529412,0.22,0.22,0.22,0.22,0.22,0.22
229,False,False,False,True,2017,6,2017-06-15,acid,0.239,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,3.96,123.248756190476,68.3,33.32,4.25,127.899911014493,70.4,26.62,4.3,133.710203,76.3,26.04,4.04,156.695036666667,82.4,24.61,0.215,0.215,0.2218308823529412,0.2218308823529412,0.2218308823529412,0.2218308823529412,0.2218308823529412,0.2193308823529412,0.22,0.22,0.22,0.22
233,False,False,False,True,2017,10,2017-10-24,acid,0.239,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,4.54,122.549797719298,68.8,49.21,4.01,122.558500166667,68.0,35.49,0.239,0.239,0.239,0.239,0.215,0.215,0.2218308823529412,0.2218308823529412,0.2218308823529412,0.2218308823529412,0.2218308823529412,0.2193308823529412
235,False,False,False,True,2017,12,2017-12-13,acid,0.239,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,4.94502034782608,146.43149942029,77.9,46.83,6.10029830555555,147.361442105263,74.8,49.1,6.27813985858586,137.145735833333,69.5,64.31,5.16,122.846325555556,68.8,71.85,0.239,0.239,0.239,0.239,0.239,0.239,0.215,0.215,0.2218308823529412,0.2218308823529412,0.2218308823529412,0.2218308823529412
239,False,False,False,True,2018,4,2018-04-24,acid,0.245,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,5.03512731388889,138.407590701754,80.3,38.91,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.215,0.215
240,False,False,False,True,2018,5,2018-05-24,acid,0.245,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,5.09602758292347,174.532416666667,74.9,34.86,4.98381825297843,157.246191666667,78.9,33.51,5.07717077404447,146.440213333333,79.4,32.56,0.245,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.215
243,False,False,False,True,2018,8,2018-08-08,acid,0.245,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,5.53605864288667,139.050815072464,68.8,32.43,0.245,0.245,0.245,0.245,0.239,0.239,0.239,0.239,0.239,0.239,0.239,0.239
244,False,False,False,True,2018,9,2018-09-17,acid,0.245,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,6.04060639329964,138.413392333333,67.0,35.6,0.245,0.245,0.245,0.245,0.245,0.239,0.239,0.239,0.239,0.239,0.239,0.239
245,False,False,False,True,2018,10,2018-10-25,acid,0.1997643045,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,5.8925193535705,133.344516031746,68.5,43.73,0.245,0.245,0.245,0.245,0.245,0.245,0.239,0.239,0.239,0.239,0.239,0.239
246,False,False,False,True,2018,11,2018-11-30,acid,0.1636228872,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,6.73403752405179,138.045955666667,72.4,57.07,0.1997643045,0.245,0.245,0.245,0.245,0.245,0.245,0.239,0.239,0.239,0.239,0.239
247,False,False,False,True,2018,12,2018-12-18,acid,0.139528609,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,7.20979162558986,147.1032695,75.8,56.42,0.1636228872,0.1997643045,0.245,0.245,0.245,0.245,0.245,0.245,0.239,0.239,0.239,0.239
248,False,False,False,True,2019,1,2019-01-31,acid,0.16670737624999998,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,6.6483033104452,156.388044126984,76.4,58.38,0.139528609,0.1636228872,0.1997643045,0.245,0.245,0.245,0.245,0.245,0.245,0.239,0.239,0.239
249,False,False,False,True,2019,2,2019-02-26,acid,0.16670737624999998,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,7.84103556202786,172.289119122807,81.1,55.31,0.16670737624999998,0.139528609,0.1636228872,0.1997643045,0.245,0.245,0.245,0.245,0.245,0.245,0.239,0.239
250,False,False,False,True,2019,3,2019-03-27,acid,0.13260983499999993,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,8.53636130051361,180.918815873016,81.0,42.08,0.16670737624999998,0.16670737624999998,0.139528609,0.1636228872,0.1997643045,0.245,0.245,0.245,0.245,0.245,0.245,0.239
251,False,False,False,True,2019,4,2019-04-29,acid,0.17637149479999997,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,7.06473256709682,180.376409365079,81.1,39.89,0.13260983499999993,0.16670737624999998,0.16670737624999998,0.139528609,0.1636228872,0.1997643045,0.245,0.245,0.245,0.245,0.245,0.245
252,False,False,False,True,2019,5,2019-05-31,acid,0.21553971933333335,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,7.46086307392455,192.70383,80.4,36.2,0.17637149479999997,0.13260983499999993,0.16670737624999998,0.16670737624999998,0.139528609,0.1636228872,0.1997643045,0.245,0.245,0.245,0.245,0.245
253,False,False,False,True,2019,6,2019-06-27,acid,0.117619158,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,7.50442301005288,193.07921984127,79.2,44.5,0.21553971933333335,0.17637149479999997,0.13260983499999993,0.16670737624999998,0.16670737624999998,0.139528609,0.1636228872,0.1997643045,0.245,0.245,0.245,0.245
254,False,False,False,True,2019,7,2019-07-31,acid,0.14244029416666668,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,7.62106268282328,196.806077460317,77.0,49.36,0.117619158,0.21553971933333335,0.17637149479999997,0.13260983499999993,0.16670737624999998,0.16670737624999998,0.139528609,0.1636228872,0.1997643045,0.245,0.245,0.245
255,False,False,False,True,2019,8,2019-08-30,acid,0.15424803928571432,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,8.10411407925839,211.29205884058,77.3,54.18,0.14244029416666668,0.117619158,0.21553971933333335,0.17637149479999997,0.13260983499999993,0.16670737624999998,0.16670737624999998,0.139528609,0.1636228872,0.1997643045,0.245,0.245
256,False,False,False,True,2019,9,2019-09-27,acid,0.15969817,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,9.51888018341773,191.144421754386,78.3,69.08,0.15424803928571432,0.14244029416666668,0.117619158,0.21553971933333335,0.17637149479999997,0.13260983499999993,0.16670737624999998,0.16670737624999998,0.139528609,0.1636228872,0.1997643045,0.245
257,False,False,False,True,2019,10,2019-10-28,acid,0.19138614349999994,3.08680458622908,146.570486333333,77.8,42.16,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,8.59591459921168,188.461606666667,81.7,79.88,0.15969817,0.15424803928571432,0.14244029416666668,0.117619158,0.21553971933333335,0.17637149479999997,0.13260983499999993,0.16670737624999998,0.16670737624999998,0.139528609,0.1636228872,0.1997643045
258,False,False,False,True,2019,11,2019-11-30,acid,0.19205281016666667,3.33972424571811,153.22109,78.4,44.3,3.08680458622908,146.570486333333,77.8,42.16,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,8.20449016673927,181.552390877193,84.2,154.27,0.19138614349999994,0.15969817,0.15424803928571432,0.14244029416666668,0.117619158,0.21553971933333335,0.17637149479999997,0.13260983499999993,0.16670737624999998,0.16670737624999998,0.139528609,0.1636228872
259,False,False,False,True,2019,12,2019-12-31,acid,0.1804633722,4.78101952320268,157.528264259259,77.1,54.86,3.33972424571811,153.22109,78.4,44.3,3.08680458622908,146.570486333333,77.8,42.16,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,7.89294582141602,188.535836296296,85.0,89.86,0.19205281016666667,0.19138614349999994,0.15969817,0.15424803928571432,0.14244029416666668,0.117619158,0.21553971933333335,0.17637149479999997,0.13260983499999993,0.16670737624999998,0.16670737624999998,0.139528609
260,False,False,False,True,2020,1,2020-01-24,acid,0.124537932,4.24354874414172,165.254640833333,71.9,50.99,4.78101952320268,157.528264259259,77.1,54.86,3.33972424571811,153.22109,78.4,44.3,3.08680458622908,146.570486333333,77.8,42.16,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,7.16106495279494,188.84494968254,85.1,92.01,0.1804633722,0.19205281016666667,0.19138614349999994,0.15969817,0.15424803928571432,0.14244029416666668,0.117619158,0.21553971933333335,0.17637149479999997,0.13260983499999993,0.16670737624999998,0.16670737624999998
261,False,False,False,True,2020,2,2020-02-29,acid,0.21895172449999997,3.62626971086415,178.241777301587,73.0,53.7,4.24354874414172,165.254640833333,71.9,50.99,4.78101952320268,157.528264259259,77.1,54.86,3.33972424571811,153.22109,78.4,44.3,3.08680458622908,146.570486333333,77.8,42.16,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,5.98633856004478,177.916701754386,88.4,77.19,0.124537932,0.1804633722,0.19205281016666667,0.19138614349999994,0.15969817,0.15424803928571432,0.14244029416666668,0.117619158,0.21553971933333335,0.17637149479999997,0.13260983499999993,0.16670737624999998
262,False,False,False,True,2020,3,2020-03-26,acid,0.17452528799999997,2.99547720316124,172.231102807018,72.7,46.73,3.62626971086415,178.241777301587,73.0,53.7,4.24354874414172,165.254640833333,71.9,50.99,4.78101952320268,157.528264259259,77.1,54.86,3.33972424571811,153.22109,78.4,44.3,3.08680458622908,146.570486333333,77.8,42.16,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,5.19718007325235,164.506644761905,87.4,53.45,0.21895172449999997,0.124537932,0.1804633722,0.19205281016666667,0.19138614349999994,0.15969817,0.15424803928571432,0.14244029416666668,0.117619158,0.21553971933333335,0.17637149479999997,0.13260983499999993
263,False,False,False,True,2020,4,2020-04-30,acid,0.16964401933333337,2.78982367083096,170.874751666667,73.4,35.49,2.99547720316124,172.231102807018,72.7,46.73,3.62626971086415,178.241777301587,73.0,53.7,4.24354874414172,165.254640833333,71.9,50.99,4.78101952320268,157.528264259259,77.1,54.86,3.33972424571811,153.22109,78.4,44.3,3.08680458622908,146.570486333333,77.8,42.16,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,4.95324985018727,159.030088730159,86.7,44.12,0.17452528799999997,0.21895172449999997,0.124537932,0.1804633722,0.19205281016666667,0.19138614349999994,0.15969817,0.15424803928571432,0.14244029416666668,0.117619158,0.21553971933333335,0.17637149479999997
264,False,False,False,True,2020,5,2020-05-28,acid,0.1475728232,2.08388220243467,179.746517936508,77.1,30.54,2.78982367083096,170.874751666667,73.4,35.49,2.99547720316124,172.231102807018,72.7,46.73,3.62626971086415,178.241777301587,73.0,53.7,4.24354874414172,165.254640833333,71.9,50.99,4.78101952320268,157.528264259259,77.1,54.86,3.33972424571811,153.22109,78.4,44.3,3.08680458622908,146.570486333333,77.8,42.16,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,4.36018288772047,158.281695,86.3,40.75,0.16964401933333337,0.17452528799999997,0.21895172449999997,0.124537932,0.1804633722,0.19205281016666667,0.19138614349999994,0.15969817,0.15424803928571432,0.14244029416666668,0.117619158,0.21553971933333335
265,False,False,False,True,2020,6,2020-06-29,acid,0.1802796174,1.46261232047386,174.954968833333,76.9,19.9,2.08388220243467,179.746517936508,77.1,30.54,2.78982367083096,170.874751666667,73.4,35.49,2.99547720316124,172.231102807018,72.7,46.73,3.62626971086415,178.241777301587,73.0,53.7,4.24354874414172,165.254640833333,71.9,50.99,4.78101952320268,157.528264259259,77.1,54.86,3.33972424571811,153.22109,78.4,44.3,3.08680458622908,146.570486333333,77.8,42.16,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,3.4830359995733,174.697763166667,84.1,42.17,0.1475728232,0.16964401933333337,0.17452528799999997,0.21895172449999997,0.124537932,0.1804633722,0.19205281016666667,0.19138614349999994,0.15969817,0.15424803928571432,0.14244029416666668,0.117619158
266,False,False,False,True,2020,7,2020-07-29,acid,0.14296030720000003,1.64729998235994,169.722336666667,74.3,24.62,1.46261232047386,174.954968833333,76.9,19.9,2.08388220243467,179.746517936508,77.1,30.54,2.78982367083096,170.874751666667,73.4,35.49,2.99547720316124,172.231102807018,72.7,46.73,3.62626971086415,178.241777301587,73.0,53.7,4.24354874414172,165.254640833333,71.9,50.99,4.78101952320268,157.528264259259,77.1,54.86,3.33972424571811,153.22109,78.4,44.3,3.08680458622908,146.570486333333,77.8,42.16,3.27019667685218,149.363005,78.8,36.8,3.59594390863893,163.876753333333,82.3,38.9,0.1802796174,0.1475728232,0.16964401933333337,0.17452528799999997,0.21895172449999997,0.124537932,0.1804633722,0.19205281016666667,0.19138614349999994,0.15969817,0.15424803928571432,0.14244029416666668
267,False,False,False,True,2020,8,2020-08-31,acid,0.20908015359999998,1.64086282218474,170.574121666667,73.0,25.98,1.64729998235994,169.722336666667,74.3,24.62,1.46261232047386,174.954968833333,76.9,19.9,2.08388220243467,179.746517936508,77.1,30.54,2.78982367083096,170.874751666667,73.4,35.49,2.99547720316124,172.231102807018,72.7,46.73,3.62626971086415,178.241777301587,73.0,53.7,4.24354874414172,165.254640833333,71.9,50.99,4.78101952320268,157.528264259259,77.1,54.86,3.33972424571811,153.22109,78.4,44.3,3.08680458622908,146.570486333333,77.8,42.16,3.27019667685218,149.363005,78.8,36.8,0.14296030720000003,0.1802796174,0.1475728232,0.16964401933333337,0.17452528799999997,0.21895172449999997,0.124537932,0.1804633722,0.19205281016666667,0.19138614349999994,0.15969817,0.15424803928571432
268,False,False,False,True,2020,9,2020-09-30,acid,0.194350192,2.61156554603956,174.182476984127,72.0,31.8,1.64086282218474,170.574121666667,73.0,25.98,1.64729998235994,169.722336666667,74.3,24.62,1.46261232047386,174.954968833333,76.9,19.9,2.08388220243467,179.746517936508,77.1,30.54,2.78982367083096,170.874751666667,73.4,35.49,2.99547720316124,172.231102807018,72.7,46.73,3.62626971086415,178.241777301587,73.0,53.7,4.24354874414172,165.254640833333,71.9,50.99,4.78101952320268,157.528264259259,77.1,54.86,3.33972424571811,153.22109,78.4,44.3,3.08680458622908,146.570486333333,77.8,42.16,0.20908015359999998,0.14296030720000003,0.1802796174,0.1475728232,0.16964401933333337,0.17452528799999997,0.21895172449999997,0.124537932,0.1804633722,0.19205281016666667,0.19138614349999994,0.15969817
