,SITE,SUPPLIER NUMBER,PURCHASE NUMBER,POSTING DATE,Group Description,Key RM code,WEIGHT (kg),PRICE (EUR/kg)
13430,CHBE,605684,PI1909647,2019-09-26T00:00:00.0000000,Alkalis,RM02/0001,26960.0,0.24
13431,CUK,500146,PINV89342,2019-09-26T00:00:00.0000000,Alkalis,RM02/0001,260.0,0.0
13432,CHIT,464010,19-ITUE029,2019-09-26T00:00:00.0000000,builder,RM20/0020,27520.0,0.8049999999999998
13433,CFH UK,500419,PINV06559,2019-09-25T00:00:00.0000000,Alkalis,RM02/0002,23060.0,0.39206386
13434,CFH UK,500521,PINV06436,2019-09-25T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.2306258
13435,CFH UK,500103,PINV06416,2019-09-25T00:00:00.0000000,acid,RM01/0007,27320.000000000004,0.109547255
13436,CUK,500146,PINV89291,2019-09-25T00:00:00.0000000,Alkalis,RM02/0001,27520.0,0.0
13437,CUK,500146,PINV89286,2019-09-25T00:00:00.0000000,Alkalis,RM02/0001,1660.0,0.0
13438,CHBE,600254,PI1909207,2019-09-25T00:00:00.0000000,acid,RM01/0006,23680.0,0.75
13439,CHBE,602572,PI1909205,2019-09-25T00:00:00.0000000,non-ionic surfactant,RM12/0008,10180.0,1.98
13440,CUK,500146,PINV89294,2019-09-25T00:00:00.0000000,Alkalis,RM02/0001,1700.0,0.0
13441,CHBE,602572,PI1909790,2019-09-25T00:00:00.0000000,acid,RM01/0004,20020.0,0.42
13442,CHBE,602572,PI1909268,2019-09-25T00:00:00.0000000,non-ionic surfactant,RM12/0003,20100.0,1.3569999999999998
13443,CUK,502235,PINV89326,2019-09-25T00:00:00.0000000,non-ionic surfactant,RM12/0002,24020.0,1.567000607328458
13444,CHBE,600435,PI1909197,2019-09-25T00:00:00.0000000,solvent,RM08/0017,23000.0,1.12
13445,CHBE,600206,PI1909468,2019-09-24T00:00:00.0000000,acid,RM01/0001,27000.0,0.5479999999999999
13446,CUK,502381,PINV89262,2019-09-24T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.246769606
13447,CHBE,600848,PI1909774,2019-09-24T00:00:00.0000000,Bleaching agent,RM04/0001,25460.0,0.264
13448,CHBE,601667,PI1909233,2019-09-24T00:00:00.0000000,Alkalis,RM02/0001,26820.0,0.24
13449,CHBE,605211,PI1909211,2019-09-24T00:00:00.0000000,non-ionic surfactant,RM12/0002,24120.0,1.21
13450,CUK,500296,PINV89193,2019-09-24T00:00:00.0000000,fatty acid,RM14/0001,4250.0,1.32609835
13451,CUK,500042,PINV89248,2019-09-24T00:00:00.0000000,non-ionic surfactant,RM12/0003,11400.0,0.0
13452,CHIT,498950,19-IT0962,2019-09-24T00:00:00.0000000,Bleaching agent,RM04/0006,12440.0,0.175
13453,CHIT,460380,19-IT0960,2019-09-24T00:00:00.0000000,builder,RM20/0001,7500.0,1.28
13454,CHBE,601667,PI1909423,2019-09-24T00:00:00.0000000,Alkalis,RM02/0001,26980.0,0.24
13455,CUK,500480,PINV89229,2019-09-24T00:00:00.0000000,non-ionic surfactant,RM12/0005,370.0,0.0
13456,CHIT,498950,19-IT0963,2019-09-24T00:00:00.0000000,Bleaching agent,RM04/0006,26060.0,0.155
13457,CHBE,605684,PI1909210,2019-09-24T00:00:00.0000000,Alkalis,RM02/0001,26980.0,0.24
13458,CHBE,601667,PI1909235,2019-09-24T00:00:00.0000000,Alkalis,RM02/0001,26780.0,0.24
13459,CFH UK,500521,PINV06417,2019-09-24T00:00:00.0000000,Alkalis,RM02/0001,27980.0,0.2306258
13460,CHIT,492190,19-IT0965,2019-09-24T00:00:00.0000000,Bleaching agent,RM04/0006,3830.0,0.3
13461,CFH UK,500521,PINV06391,2019-09-23T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.2306258
13462,CHBE,600021,PI1909228,2019-09-23T00:00:00.0000000,acid,RM01/0004,22000.0,0.4
13463,CHBE,605684,PI1909216,2019-09-23T00:00:00.0000000,Alkalis,RM02/0002,28080.0,0.402
13464,CHBE,600848,PI1909213,2019-09-23T00:00:00.0000000,Bleaching agent,RM04/0001,27860.0,0.264
13465,CFH UK,500564,PINV06555,2019-09-23T00:00:00.0000000,acid,RM01/0006,25260.0,0.81872159
13466,CHBE,605684,PI1909215,2019-09-23T00:00:00.0000000,Alkalis,RM02/0001,27020.0,0.24
13467,CFH UK,500521,PINV06342,2019-09-20T00:00:00.0000000,Alkalis,RM02/0001,27980.0,0.2306258
13468,CHBE,605115,PI1909814,2019-09-20T00:00:00.0000000,acid,RM01/0001,27000.0,0.53
13469,CHBE,600206,PI1909469,2019-09-19T00:00:00.0000000,acid,RM01/0001,26980.0,0.5479999999999999
13470,UNX,2890,20190011080,2019-09-19T00:00:00.0000000,builder,RM20/0020,1616.619794974145,1.11666208716
13471,CHBE,601085,PI1908975,2019-09-19T00:00:00.0000000,anionic surfactant,RM10/0002,19060.0,1.105
13472,CFH UK,500521,PINV06341,2019-09-19T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2306258
13473,CHBE,605684,PI1908978,2019-09-19T00:00:00.0000000,Bleaching agent,RM04/0006,28200.0,0.131
13474,CHBE,605211,PI1908974,2019-09-19T00:00:00.0000000,non-ionic surfactant,RM12/0003,23660.0,1.2499999999999998
13475,CHBE,605115,PI1908971,2019-09-19T00:00:00.0000000,acid,RM01/0001,27000.0,0.53
13476,CUK,500086,PINV89123,2019-09-18T00:00:00.0000000,builder,RM20/0001,7500.0,1.308801415
13477,CUK,502235,PINV89105,2019-09-18T00:00:00.0000000,non-ionic surfactant,RM12/0005,23140.0,2.01000077902374
13478,CHBE,600025,PI1908837,2019-09-18T00:00:00.0000000,Alkalis,RM02/0001,28920.0,0.24
13479,CHBE,600700,PI1908831,2019-09-18T00:00:00.0000000,acid,RM01/0001,27080.0,0.525
13480,CHBE,600435,PI1908964,2019-09-18T00:00:00.0000000,solvent,RM08/0017,23000.0,1.12
13481,CUK,502235,PINV89099,2019-09-18T00:00:00.0000000,non-ionic surfactant,RM12/0003,24160.0,1.4370005569438382
13482,CHBE,600700,PI1908832,2019-09-18T00:00:00.0000000,acid,RM01/0001,26600.0,0.525
13483,CHBE,605684,PI1908825,2019-09-18T00:00:00.0000000,Bleaching agent,RM04/0006,28020.0,0.131
13484,CHBE,600558,PI1909059,2019-09-18T00:00:00.0000000,fatty acid,RM14/0001,6510.0,0.682099846390169
13485,CHBE,600347,PI1908850,2019-09-18T00:00:00.0000000,solvent,RM08/0017,24920.0,1.125
13486,CHBE,600848,PI1908844,2019-09-18T00:00:00.0000000,Bleaching agent,RM04/0001,27760.0,0.264
13487,CHBE,600848,PI1908842,2019-09-18T00:00:00.0000000,Bleaching agent,RM04/0001,27740.0,0.264
13488,CHBE,605684,PI1908826,2019-09-18T00:00:00.0000000,Alkalis,RM02/0001,27240.0,0.24
13489,CHBE,602572,PI1908814,2019-09-18T00:00:00.0000000,non-ionic surfactant,RM12/0003,25200.0,1.357
13490,CHES,400138,FP19/00859,2019-09-17T00:00:00.0000000,Alkalis,RM02/0001,24140.0,0.225
13491,CFH UK,500521,PINV06278,2019-09-17T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.2306258
13492,CHES,400011,FP19/00860,2019-09-17T00:00:00.0000000,Alkalis,RM02/0001,24740.0,0.235
13493,CUK,500292,PINV89061,2019-09-17T00:00:00.0000000,anionic surfactant,RM10/0002,10000.0,1.331863995
13494,CHES,400138,FP19/00858,2019-09-17T00:00:00.0000000,Alkalis,RM02/0001,24460.0,0.225
13495,CUK,502381,PINV89062,2019-09-17T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.2467696060000001
13496,CFH UK,500521,PINV06279,2019-09-17T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.2306258
13497,CUK,502381,PINV89033,2019-09-16T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.246769606
13498,CHIT,488930,19-IT0933,2019-09-16T00:00:00.0000000,non-ionic surfactant,RM12/0008,150.0,2.9600000000000004
13499,CFH UK,500103,PINV06298,2019-09-16T00:00:00.0000000,acid,RM01/0007,27580.0,0.109547255
13500,CFH UK,500521,PINV06291,2019-09-16T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.2306258
13501,CFH UK,500521,PINV06290,2019-09-16T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.2306258
13502,CHES,400149,FP19/00844,2019-09-16T00:00:00.0000000,acid,RM01/0004,8800.0,0.68
13503,CFH UK,500265,PINV06282,2019-09-14T00:00:00.0000000,Bleaching agent,RM04/0006,24920.0,0.1153129
13504,CHBE,605211,PI1908957,2019-09-13T00:00:00.0000000,non-ionic surfactant,RM12/0002,24100.0,1.21
13505,CHBE,600435,PI1908956,2019-09-13T00:00:00.0000000,builder,RM20/0001,17500.0,0.985
13506,CHBE,605684,PI1909157,2019-09-13T00:00:00.0000000,Alkalis,RM02/0002,12780.0,0.402
13507,CHBE,600206,PI1908849,2019-09-13T00:00:00.0000000,acid,RM01/0001,27040.0,0.5479999999999999
13508,CHBE,600558,PI1909058,2019-09-13T00:00:00.0000000,fatty acid,RM14/0001,4960.0,0.6821008064516128
13509,CHBE,605684,PI1908827,2019-09-13T00:00:00.0000000,Alkalis,RM02/0001,26980.0,0.24
13510,CFH UK,500521,PINV06297,2019-09-13T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.2306258
13511,CHBE,602572,PI1909209,2019-09-12T00:00:00.0000000,non-ionic surfactant,RM12/0002,25100.0,1.487
13512,CFH UK,500521,PINV06303,2019-09-12T00:00:00.0000000,Alkalis,RM02/0001,27980.0,0.2306258
13513,CUK,500847,PINV88985,2019-09-12T00:00:00.0000000,Solvent,RM08/0010,12500.000000000002,0.7380025599999998
13514,CHBE,602572,PI1908817,2019-09-12T00:00:00.0000000,non-ionic surfactant,RM12/0003,25120.0,1.3849999999999998
13515,CHBE,605684,PI1908824,2019-09-12T00:00:00.0000000,Alkalis,RM02/0001,26960.0,0.24
13516,CHBE,605115,PI1908847,2019-09-12T00:00:00.0000000,acid,RM01/0001,27040.0,0.5299999999999999
13517,CHBE,600848,PI1908845,2019-09-12T00:00:00.0000000,Bleaching agent,RM04/0001,27680.0,0.264
13518,CUK,501128,PINV88975,2019-09-12T00:00:00.0000000,builder,RM20/0015,26800.0,0.9200003565680802
13519,UNX,2890,20190010988,2019-09-11T00:00:00.0000000,Alkalis,RM02/0001,21612.600040601923,0.2600094074587563
13520,CHBE,602572,PI1908819,2019-09-11T00:00:00.0000000,non-ionic surfactant,RM12/0003,25200.0,1.385
13521,CHBE,602572,PI1908820,2019-09-11T00:00:00.0000000,acid,RM01/0004,20020.0,0.42
13522,CHBE,602572,PI1908818,2019-09-11T00:00:00.0000000,non-ionic surfactant,RM12/0005,20180.0,1.93
13523,CFH UK,500017,PINV06336,2019-09-11T00:00:00.0000000,builder,RM20/0020,26260.0,0.82500031974855
13524,CFH UK,500521,PINV06779,2019-09-11T00:00:00.0000000,Alkalis,RM02/0001,27980.0,0.2306258
13525,CHBE,600848,PI1908843,2019-09-10T00:00:00.0000000,Bleaching agent,RM04/0001,28160.0,0.264
13526,CLOVER,INOV1,52715,2019-09-10T00:00:00.0000000,Bleaching agent,RM04/0006,15040.0,0.13837548
13527,CHBE,605684,PI1908828,2019-09-10T00:00:00.0000000,Alkalis,RM02/0001,26940.0,0.24
13528,CHBE,600435,PI1908925,2019-09-10T00:00:00.0000000,builder,RM20/0001,22500.0,1.05
13529,CHBE,605115,PI1908846,2019-09-10T00:00:00.0000000,acid,RM01/0001,27040.0,0.5299999999999999
13530,CFH UK,500521,PINV06312,2019-09-10T00:00:00.0000000,Alkalis,RM02/0001,27960.0,0.2306258
13531,CHBE,600700,PI1908830,2019-09-09T00:00:00.0000000,acid,RM01/0001,23800.0,0.525
13532,CUK,502381,PINV88859,2019-09-09T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.246769606
13533,CFH UK,500521,PINV06249,2019-09-09T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2306258
13534,CFH UK,500521,PINV06255,2019-09-06T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.2306258
13535,CHBE,605211,PI1908945,2019-09-06T00:00:00.0000000,non-ionic surfactant,RM12/0003,23620.0,1.2500000000000002
13536,CHBE,605684,PI1908823,2019-09-06T00:00:00.0000000,Alkalis,RM02/0001,26980.0,0.24
13537,CHBE,600206,PI1908848,2019-09-06T00:00:00.0000000,acid,RM01/0001,27020.0,0.5479999999999999
13538,CHBE,601667,PI1909221,2019-09-06T00:00:00.0000000,Alkalis,RM02/0001,26760.0,0.24
13539,CFH UK,500265,PINV06258,2019-09-05T00:00:00.0000000,Bleaching agent,RM04/0006,24980.0,0.1153129
13540,CFH UK,500521,PINV06257,2019-09-05T00:00:00.0000000,Alkalis,RM02/0001,28080.0,0.2306258
13541,CHBE,605684,PI1908822,2019-09-05T00:00:00.0000000,Bleaching agent,RM04/0006,28120.0,0.131
13542,CHBE,602572,PI1908810,2019-09-05T00:00:00.0000000,non-ionic surfactant,RM12/0002,25100.0,1.515
13543,CHBE,600558,PI1909025,2019-09-05T00:00:00.0000000,fatty acid,RM14/0001,5360.0,0.6811996268656715
13544,CHBE,600848,PI1908943,2019-09-05T00:00:00.0000000,Bleaching agent,RM04/0001,27080.0,0.264
13545,CFH UK,500521,PINV06251,2019-09-04T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.2306258
13546,CHBE,600848,PI1908942,2019-09-04T00:00:00.0000000,Bleaching agent,RM04/0001,53140.0,0.264
13547,CLOVER,BTCU1,52596,2019-09-04T00:00:00.0000000,anionic surfactant,RM10/0001,24900.0,0.455485955
13548,CHBE,602572,PI1908813,2019-09-04T00:00:00.0000000,non-ionic surfactant,RM12/0012,4750.0,2.45
13549,CHBE,602572,PI1908809,2019-09-04T00:00:00.0000000,acid,RM01/0004,19980.0,0.42
13550,UNX,2891,20190010896,2019-09-04T00:00:00.0000000,Bleaching agent,RM04/0006,20908.741948652816,0.1436678008833308
13551,CHBE,600347,PI1909007,2019-09-03T00:00:00.0000000,solvent,RM08/0017,24480.0,1.125
13552,CHBE,605684,PI1908821,2019-09-03T00:00:00.0000000,Alkalis,RM02/0001,27220.0,0.24
13553,CHBE,602572,PI1908808,2019-09-03T00:00:00.0000000,non-ionic surfactant,RM12/0003,25240.0,1.385
13554,CHBE,600848,PI1909005,2019-09-03T00:00:00.0000000,Bleaching agent,RM04/0001,26500.0,0.264
13555,CFH UK,500521,PINV06243,2019-09-03T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.2306258
13556,CHBE,602572,PI1908807,2019-09-02T00:00:00.0000000,non-ionic surfactant,RM12/0003,25060.0,1.385
13557,CHBE,602572,PI1909786,2019-09-02T00:00:00.0000000,non-ionic surfactant,RM12/0003,25180.0,1.3849999999999998
13558,CHBE,600254,PI1909758,2019-09-01T00:00:00.0000000,acid,RM01/0006,24220.0,0.7800000000000002
13559,CUK,502235,PINV88616,2019-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,25200.0,1.4580005650828922
13560,CHIT,464010,19-ITUE024,2019-08-31T00:00:00.0000000,builder,RM20/0020,27700.0,0.805
13561,CHIT,487190,19-IT0895,2019-08-31T00:00:00.0000000,Alkalis,RM02/0001,24280.0,0.22
13562,CHBE,600924,PI1908097,2019-08-31T00:00:00.0000000,Bleaching agent,RM04/0006,57420.0,0.134
13563,CHBE,600168,PI1908055,2019-08-31T00:00:00.0000000,Bleaching agent,RM04/0001,527380.0,0.269775000948083
13564,CHIT,487190,19-IT0904,2019-08-31T00:00:00.0000000,Alkalis,RM02/0001,24560.0,0.22
13565,CHIT,487190,19-IT0903,2019-08-31T00:00:00.0000000,Alkalis,RM02/0001,27820.0,0.22
13566,CUK,502235,PINV88617,2019-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,25060.0,1.46500056779591
13567,CHES,400097,FP19/00793,2019-08-31T00:00:00.0000000,builder,RM20/0001,1350.0,1.175
13568,CHES,400045,FP19/00760,2019-08-31T00:00:00.0000000,anionic surfactant,RM10/0002,2000.0,1.3
13569,CUK,500292,PINV88729,2019-08-31T00:00:00.0000000,acid,RM01/0006,4722.0,0.9663234939600382
13570,CHES,400055,FP19/00807,2019-08-31T00:00:00.0000000,Bleaching agent,RM04/0006,12500.000000000002,0.24
13571,CHIT,488930,19-IT0891,2019-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,25100.0,1.57
13572,CUK,502381,PINV88745,2019-08-31T00:00:00.0000000,Alkalis,RM02/0001,27980.0,0.246769606
13573,CHES,400132,FP19/00766,2019-08-31T00:00:00.0000000,anionic surfactant,RM10/0001,23800.0,0.44
13574,CUK,500296,PINV88762,2019-08-31T00:00:00.0000000,fatty acid,RM14/0001,4250.0,1.32609835
13575,CUK,502235,PINV88772,2019-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,24120.0,1.46500056779591
13576,CUK,500482,PINV88694,2019-08-31T00:00:00.0000000,fatty acid,RM14/0001,5400.0,1.3491609300000005
13577,CHIT,464010,19-ITUE025,2019-08-31T00:00:00.0000000,builder,RM20/0020,27860.0,0.805
13578,CHBE,600848,PI1908644,2019-08-30T00:00:00.0000000,Bleaching agent,RM04/0001,27800.0,0.264
13579,CUK,502381,PINV88608,2019-08-30T00:00:00.0000000,Alkalis,RM02/0001,27980.0,0.246769606
13580,CHBE,602572,PI1908057,2019-08-30T00:00:00.0000000,non-ionic surfactant,RM12/0008,10200.0,1.98
13581,CHBE,600355,PI1908062,2019-08-30T00:00:00.0000000,acid,RM01/0007,2720.0,0.266
13582,CHBE,605684,PI1908056,2019-08-30T00:00:00.0000000,Alkalis,RM02/0002,27960.0,0.402
13583,CHBE,600025,PI1908072,2019-08-30T00:00:00.0000000,Alkalis,RM02/0001,28900.0,0.24
13584,CFH UK,500521,PINV06220,2019-08-30T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.2306258
13585,CHBE,602572,PI1908060,2019-08-30T00:00:00.0000000,non-ionic surfactant,RM12/0002,25100.0,1.515
13586,CFH UK,500103,PINV06055,2019-08-30T00:00:00.0000000,acid,RM01/0007,27840.0,0.109547255
13587,CHBE,601667,PI1908058,2019-08-30T00:00:00.0000000,Alkalis,RM02/0001,26860.0,0.24
13588,CHBE,605115,PI1908037,2019-08-30T00:00:00.0000000,acid,RM01/0001,26920.0,0.53
13589,CFH UK,500521,PINV06052,2019-08-30T00:00:00.0000000,Alkalis,RM02/0001,27980.0,0.2306258
13590,CUK,500292,PINV88603,2019-08-30T00:00:00.0000000,anionic surfactant,RM10/0002,10000.0,1.331863995
13591,CHBE,600391,PI1908390,2019-08-29T00:00:00.0000000,Solvent,RM08/0010,25180.0,0.415
13592,CUK,502235,PINV88550,2019-08-29T00:00:00.0000000,non-ionic surfactant,RM12/0005,22640.0,2.0100007790237404
13593,CHIT,489630,19-IT0876,2019-08-29T00:00:00.0000000,anionic surfactant,RM10/0002,1000.0,1.4500000000000002
13594,CHBE,600700,PI1908053,2019-08-29T00:00:00.0000000,acid,RM01/0001,26860.0,0.525
13595,CHBE,600206,PI1908399,2019-08-29T00:00:00.0000000,acid,RM01/0001,27000.0,0.5479999999999999
13596,CHBE,600558,PI1908250,2019-08-29T00:00:00.0000000,fatty acid,RM14/0001,4800.0,0.6811999999999999
13597,CHBE,600355,PI1908061,2019-08-29T00:00:00.0000000,acid,RM01/0007,6800.0,0.266
13598,CFH UK,500521,PINV06010,2019-08-29T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.2306258
13599,CFH UK,500521,PINV06009,2019-08-29T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.2306258
13600,CHBE,601085,PI1908374,2019-08-29T00:00:00.0000000,anionic surfactant,RM10/0002,19940.0,1.105
13601,CHES,400138,FP19/00752,2019-08-28T00:00:00.0000000,Alkalis,RM02/0001,24400.0,0.225
13602,CFH UK,500521,PINV05976,2019-08-28T00:00:00.0000000,Alkalis,RM02/0001,27960.0,0.2306258
13603,CFH UK,500017,PINV06147,2019-08-28T00:00:00.0000000,builder,RM20/0020,26500.0,0.8250003197485501
13604,CHBE,600435,PI1908462,2019-08-28T00:00:00.0000000,solvent,RM08/0017,23000.0,1.12
13605,CHBE,600025,PI1908017,2019-08-28T00:00:00.0000000,Alkalis,RM02/0001,28900.0,0.24
13606,CHES,400055,FP19/00738,2019-08-28T00:00:00.0000000,Bleaching agent,RM04/0006,37400.0,0.2239572192513368
13607,CUK,520161,PINV88493,2019-08-28T00:00:00.0000000,anionic surfactant,RM10/0002,1000.0,1.5855523750000002
13608,CHBE,602572,PI1908059,2019-08-28T00:00:00.0000000,acid,RM01/0004,19980.0,0.42
13609,CHES,400138,FP19/00753,2019-08-28T00:00:00.0000000,Alkalis,RM02/0001,23540.0,0.225
13610,CHBE,605684,PI1908393,2019-08-27T00:00:00.0000000,Alkalis,RM02/0001,27280.0,0.24
13611,CUK,500086,PINV88471,2019-08-27T00:00:00.0000000,builder,RM20/0001,7500.0,1.308801415
13612,CHIT,494030,19-IT0869,2019-08-27T00:00:00.0000000,Alkalis,RM02/0002,27220.0,0.42
13613,CHIT,494030,19-IT0869,2019-08-27T00:00:00.0000000,acid,RM01/0006,26740.0,0.7599999999999999
13614,CHIT,494030,19-IT0869,2019-08-27T00:00:00.0000000,Alkalis,RM02/0001,27080.000000000004,0.228
13615,CHBE,600254,PI1908389,2019-08-27T00:00:00.0000000,acid,RM01/0006,24140.0,0.75
13616,CHBE,600558,PI1907961,2019-08-27T00:00:00.0000000,fatty acid,RM14/0001,5533.0,0.6812000722935116
13617,CFH UK,500265,PINV05898,2019-08-27T00:00:00.0000000,Bleaching agent,RM04/0006,23760.0,0.1153129
13618,CHBE,605211,PI1908392,2019-08-27T00:00:00.0000000,non-ionic surfactant,RM12/0002,25120.0,1.2100000000000002
13619,CFH UK,500521,PINV05897,2019-08-27T00:00:00.0000000,Alkalis,RM02/0001,27040.0,0.2306258
13620,CHBE,600848,PI1907988,2019-08-26T00:00:00.0000000,Bleaching agent,RM04/0001,25560.0,0.264
13621,CHBE,602572,PI1907977,2019-08-26T00:00:00.0000000,non-ionic surfactant,RM12/0005,20320.0,1.93
13622,CHIT,498950,19-IT0857,2019-08-26T00:00:00.0000000,Bleaching agent,RM04/0006,25900.0,0.155
13623,UNX,2890,20190010758,2019-08-26T00:00:00.0000000,Alkalis,RM02/0001,21839.386804640297,0.260009624459487
13624,CHBE,600700,PI1907972,2019-08-26T00:00:00.0000000,acid,RM01/0001,26880.0,0.525
13625,CFH UK,500521,PINV06054,2019-08-23T00:00:00.0000000,Alkalis,RM02/0001,27960.0,0.2306258
13626,CHBE,605684,PI1907992,2019-08-23T00:00:00.0000000,Alkalis,RM02/0001,26960.0,0.24
13627,CHBE,600916,PI1907875,2019-08-23T00:00:00.0000000,non-ionic surfactant,RM12/0003,25220.0,1.362
13628,CFH UK,500103,PINV05818,2019-08-23T00:00:00.0000000,acid,RM01/0007,27560.000000000004,0.109547255
13629,CLOVER,CORC1,52584,2019-08-23T00:00:00.0000000,Solvent,RM08/0010,1250.0,0.8994406200000002
13630,CHES,400149,FP19/00727,2019-08-22T00:00:00.0000000,Alkalis,RM02/0002,23710.0,0.445
13631,CHES,400050,FP19/00720,2019-08-22T00:00:00.0000000,builder,RM20/0020,7999.999999999996,0.945
13632,CHBE,600206,PI1908516,2019-08-22T00:00:00.0000000,acid,RM01/0001,26980.0,0.5479999999999999
13633,CHBE,605211,PI1907995,2019-08-22T00:00:00.0000000,non-ionic surfactant,RM12/0003,24080.0,1.25
13634,CHBE,605684,PI1907991,2019-08-22T00:00:00.0000000,Bleaching agent,RM04/0006,27980.0,0.1309999999999999
13635,CHBE,600848,PI1907989,2019-08-22T00:00:00.0000000,Bleaching agent,RM04/0001,25360.0,0.264
13636,CFH UK,500521,PINV05817,2019-08-22T00:00:00.0000000,Alkalis,RM02/0001,27980.0,0.2306258
13637,CHBE,600435,PI1908587,2019-08-22T00:00:00.0000000,builder,RM20/0015,26000.0,0.86
13638,CHES,400149,FP19/00730,2019-08-22T00:00:00.0000000,Alkalis,RM02/0001,23680.0,0.235
13639,CHBE,600848,PI1907869,2019-08-22T00:00:00.0000000,Bleaching agent,RM04/0001,28220.0,0.264
13640,CHBE,601667,PI1907879,2019-08-21T00:00:00.0000000,Alkalis,RM02/0001,26800.0,0.24
13641,CFH UK,500521,PINV05788,2019-08-21T00:00:00.0000000,Alkalis,RM02/0001,27920.0,0.2306258
13642,CHBE,602572,PI1907901,2019-08-21T00:00:00.0000000,acid,RM01/0004,20000.0,0.42
13643,CHBE,600435,PI1907805,2019-08-20T00:00:00.0000000,builder,RM20/0001,22500.0,0.985
13644,CUK,501128,PINV88318,2019-08-20T00:00:00.0000000,builder,RM20/0015,26780.0,0.92000035656808
13645,CHBE,600558,PI1907963,2019-08-20T00:00:00.0000000,fatty acid,RM14/0001,4750.0,0.6811999999999999
13646,CHBE,601085,PI1907863,2019-08-20T00:00:00.0000000,non-ionic surfactant,RM12/0008,9960.0,2.0900000000000003
13647,CHBE,605684,PI1907886,2019-08-20T00:00:00.0000000,Alkalis,RM02/0001,26940.0,0.24
13648,CHBE,602572,PI1907837,2019-08-20T00:00:00.0000000,non-ionic surfactant,RM12/0003,25140.0,1.378
13649,CHBE,605684,PI1907811,2019-08-20T00:00:00.0000000,Alkalis,RM02/0002,28080.0,0.402
13650,CHBE,600021,PI1907893,2019-08-20T00:00:00.0000000,acid,RM01/0004,22020.0,0.4
13651,CHBE,601667,PI1907864,2019-08-20T00:00:00.0000000,Alkalis,RM02/0001,26800.0,0.24
13652,CUK,502381,PINV88337,2019-08-20T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.246769606
13653,CHBE,602572,PI1907835,2019-08-20T00:00:00.0000000,non-ionic surfactant,RM12/0002,25100.0,1.515
13654,CUK,502381,PINV88323,2019-08-20T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.246769606
13655,CHBE,600848,PI1907990,2019-08-20T00:00:00.0000000,Bleaching agent,RM04/0001,27980.0,0.264
13656,CUK,500206,PINV88368,2019-08-20T00:00:00.0000000,anionic surfactant,RM10/0002,10500.0,1.33762964
13657,CFH UK,500521,PINV05766,2019-08-20T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.2306258
13658,CHBE,600206,PI1907985,2019-08-20T00:00:00.0000000,acid,RM01/0001,27020.0,0.5479999999999999
13659,CHBE,600347,PI1908090,2019-08-20T00:00:00.0000000,solvent,RM08/0017,24780.0,1.1249999999999998
13660,CHBE,600206,PI1907996,2019-08-20T00:00:00.0000000,acid,RM01/0001,27000.0,0.5479999999999999
13661,CFH UK,500265,PINV05763,2019-08-20T00:00:00.0000000,Bleaching agent,RM04/0006,24940.0,0.1153129
13662,CFH UK,500521,PINV05765,2019-08-20T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.2306258
13663,CLOVER,INOV1,52524,2019-08-19T00:00:00.0000000,Bleaching agent,RM04/0006,14920.0,0.13837548
13664,CFH UK,500521,PINV05781,2019-08-19T00:00:00.0000000,Alkalis,RM02/0001,27980.0,0.2306258
13665,CHES,400149,FP19/00708,2019-08-19T00:00:00.0000000,Bleaching agent,RM04/0001,26180.0,0.36
13666,CFH UK,500521,PINV05830,2019-08-19T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.2306258
13667,CHBE,600848,PI1908396,2019-08-19T00:00:00.0000000,Bleaching agent,RM04/0001,28040.0,0.264
13668,CFH UK,500103,PINV05797,2019-08-19T00:00:00.0000000,acid,RM01/0007,24100.0,0.109547255
